state_norm,district,month,demo_age_5_17,demo_age_17_
jharkhand,east singhbum,June 2025,0,0
jharkhand,garhwa,June 2025,0,0
jharkhand,giridih,June 2025,0,0
jharkhand,godda,June 2025,0,0
jharkhand,gumla,June 2025,0,0
jharkhand,hazaribagh,June 2025,0,0
jharkhand,jamtara,June 2025,0,0
jharkhand,khunti,June 2025,0,0
jharkhand,koderma,June 2025,0,0
jharkhand,latehar,June 2025,0,0
jharkhand,lohardaga,June 2025,0,0
jharkhand,pakur,June 2025,0,0
jharkhand,palamu,June 2025,0,0
jharkhand,ramgarh,June 2025,0,0
jharkhand,ranchi,June 2025,0,0
jharkhand,sahebganj,June 2025,0,0
jharkhand,saraikela kharsawan,June 2025,0,0
jharkhand,simdega,June 2025,0,0
jharkhand,west singhbhum,June 2025,0,0
karnataka,bagalkote,June 2025,392,1045
karnataka,ballari,June 2025,350,1129
karnataka,belagavi,June 2025,309,1041
karnataka,bengaluru rural,June 2025,0,0
karnataka,bengaluru south,June 2025,0,0
karnataka,bengaluru urban,June 2025,0,0
karnataka,bidar,June 2025,391,2079
karnataka,chamarajanagar,June 2025,0,0
karnataka,chikkaballapura,June 2025,0,0
karnataka,chikkamagaluru,June 2025,239,1146
karnataka,chitradurga,June 2025,317,1674
karnataka,dakshina kannada,June 2025,0,0
karnataka,davanagere,June 2025,629,2970
karnataka,dharwad,June 2025,0,0
karnataka,gadag,June 2025,513,1008
karnataka,hassan,June 2025,529,2779
karnataka,haveri,June 2025,2012,7502
karnataka,kalaburagi,June 2025,1115,3620
karnataka,kodagu,June 2025,0,0
karnataka,kolar,June 2025,80,483
karnataka,koppal,June 2025,1638,3853
karnataka,mandya,June 2025,500,3040
karnataka,mysuru,June 2025,95,373
karnataka,raichur,June 2025,393,990
karnataka,shivamogga,June 2025,0,0
karnataka,tumakuru,June 2025,171,617
karnataka,udupi,June 2025,0,0
karnataka,uttara kannada,June 2025,0,0
karnataka,vijayanagara,June 2025,37,164
karnataka,vijayapura,June 2025,448,1336
karnataka,yadgir,June 2025,202,500
kerala,alappuzha,June 2025,0,0
kerala,ernakulam,June 2025,0,0
kerala,idukki,June 2025,0,0
kerala,kannur,June 2025,0,0
kerala,kasaragod,June 2025,0,0
kerala,kollam,June 2025,0,0
kerala,kottayam,June 2025,0,0
kerala,kozhikode,June 2025,0,0
kerala,malappuram,June 2025,0,0
kerala,palakkad,June 2025,0,0
kerala,pathanamthitta,June 2025,0,0
kerala,thiruvananthapuram,June 2025,0,0
kerala,thrissur,June 2025,0,0
kerala,wayanad,June 2025,0,0
ladakh,kargil,June 2025,0,0
ladakh,leh ladakh,June 2025,0,0
lakshadweep,lakshadweep district,June 2025,0,0
madhya pradesh,agar malwa,June 2025,54,570
madhya pradesh,alirajpur,June 2025,0,0
madhya pradesh,anuppur,June 2025,116,492
madhya pradesh,ashoknagar,June 2025,441,2918
madhya pradesh,balaghat,June 2025,2576,9772
madhya pradesh,barwani,June 2025,575,2396
madhya pradesh,betul,June 2025,1312,3358
madhya pradesh,bhind,June 2025,878,3866
madhya pradesh,bhopal,June 2025,669,5140
madhya pradesh,burhanpur,June 2025,302,1442
madhya pradesh,chhatarpur,June 2025,780,4293
madhya pradesh,chhindwara,June 2025,2693,8367
madhya pradesh,damoh,June 2025,1358,7028
madhya pradesh,datia,June 2025,0,0
madhya pradesh,dewas,June 2025,0,0
madhya pradesh,dhar,June 2025,990,4438
madhya pradesh,dindori,June 2025,2110,6412
madhya pradesh,guna,June 2025,869,6572
madhya pradesh,gwalior,June 2025,1049,7398
madhya pradesh,harda,June 2025,88,452
madhya pradesh,indore,June 2025,2944,17977
madhya pradesh,jabalpur,June 2025,308,2652
madhya pradesh,jhabua,June 2025,0,0
madhya pradesh,katni,June 2025,0,0
madhya pradesh,khandwa east nimar,June 2025,0,0
madhya pradesh,khargone west nimar,June 2025,0,0
madhya pradesh,maihar,June 2025,0,0
madhya pradesh,mandla,June 2025,1808,5158
madhya pradesh,mandsaur,June 2025,254,940
madhya pradesh,mauganj,June 2025,0,0
madhya pradesh,morena,June 2025,770,3356
madhya pradesh,narmadapuram,June 2025,0,0
madhya pradesh,narsimhapur,June 2025,0,0
madhya pradesh,neemuch,June 2025,280,1792
madhya pradesh,niwari,June 2025,0,0
madhya pradesh,pandhurna,June 2025,0,0
madhya pradesh,panna,June 2025,326,1492
madhya pradesh,raisen,June 2025,274,1045
madhya pradesh,rajgarh,June 2025,325,1044
madhya pradesh,ratlam,June 2025,1544,6866
madhya pradesh,rewa,June 2025,390,2620
madhya pradesh,sagar,June 2025,692,4197
madhya pradesh,satna,June 2025,1164,3768
madhya pradesh,sehore,June 2025,848,3141
madhya pradesh,seoni,June 2025,1184,4218
madhya pradesh,shahdol,June 2025,1358,5471
madhya pradesh,shajapur,June 2025,680,2850
madhya pradesh,sheopur,June 2025,1150,5812
madhya pradesh,shivpuri,June 2025,0,0
madhya pradesh,sidhi,June 2025,1346,5951
madhya pradesh,singrauli,June 2025,538,1968
madhya pradesh,tikamgarh,June 2025,0,0
madhya pradesh,ujjain,June 2025,803,4608
madhya pradesh,umaria,June 2025,517,1964
madhya pradesh,vidisha,June 2025,851,2862
maharashtra,ahilyanagar,June 2025,0,0
maharashtra,akola,June 2025,123,792
maharashtra,amravati,June 2025,336,1670
maharashtra,beed,June 2025,369,2267
maharashtra,bhandara,June 2025,66,568
maharashtra,buldhana,June 2025,0,0
maharashtra,chandrapur,June 2025,187,1714
maharashtra,chhatrapati sambhajinagar,June 2025,0,0
maharashtra,dharashiv,June 2025,0,0
maharashtra,dhule,June 2025,0,0
maharashtra,gadchiroli,June 2025,98,1126
maharashtra,gondia,June 2025,423,3493
maharashtra,hingoli,June 2025,0,0
maharashtra,jalgaon,June 2025,246,1988
maharashtra,jalna,June 2025,0,0
maharashtra,kolhapur,June 2025,0,0
maharashtra,latur,June 2025,0,0
maharashtra,mumbai,June 2025,0,0
maharashtra,mumbai suburban,June 2025,577,4274
maharashtra,nagpur,June 2025,979,6422
maharashtra,nanded,June 2025,0,0
maharashtra,nandurbar,June 2025,327,2545
maharashtra,nashik,June 2025,1036,6820
maharashtra,palghar,June 2025,0,0
maharashtra,parbhani,June 2025,0,0
maharashtra,pune,June 2025,1940,14856
maharashtra,raigad,June 2025,226,2237
maharashtra,ratnagiri,June 2025,0,0
maharashtra,sangli,June 2025,218,2118
maharashtra,satara,June 2025,0,0
maharashtra,sindhudurg,June 2025,0,0
maharashtra,solapur,June 2025,0,0
maharashtra,thane,June 2025,4415,33224
maharashtra,wardha,June 2025,0,0
maharashtra,washim,June 2025,104,914
maharashtra,yavatmal,June 2025,198,1709
manipur,bishnupur,June 2025,0,0
manipur,chandel,June 2025,0,0
manipur,churachandpur,June 2025,0,0
manipur,imphal east,June 2025,0,0
manipur,imphal west,June 2025,0,0
manipur,jiribam,June 2025,0,0
manipur,kakching,June 2025,0,0
manipur,kamjong,June 2025,0,0
manipur,kangpokpi,June 2025,0,0
manipur,noney,June 2025,0,0
manipur,pherzawl,June 2025,0,0
manipur,senapati,June 2025,0,0
manipur,tamenglong,June 2025,0,0
manipur,tengnoupal,June 2025,0,0
manipur,thoubal,June 2025,0,0
manipur,ukhrul,June 2025,0,0
meghalaya,east garo hills,June 2025,0,0
meghalaya,east jaintia hills,June 2025,0,0
meghalaya,east khasi hills,June 2025,0,0
meghalaya,eastern west khasi hills,June 2025,0,0
meghalaya,north garo hills,June 2025,0,0
meghalaya,ri bhoi,June 2025,0,0
meghalaya,south garo hills,June 2025,0,0
meghalaya,south west garo hills,June 2025,0,0
meghalaya,south west khasi hills,June 2025,0,0
meghalaya,west garo hills,June 2025,0,0
meghalaya,west jaintia hills,June 2025,0,0
meghalaya,west khasi hills,June 2025,0,0
mizoram,aizawl,June 2025,0,0
mizoram,champhai,June 2025,104,1580
mizoram,hnahthial,June 2025,0,0
mizoram,khawzawl,June 2025,0,0
mizoram,kolasib,June 2025,0,0
mizoram,lawngtlai,June 2025,58,930
mizoram,lunglei,June 2025,0,0
mizoram,mamit,June 2025,0,0
mizoram,saitual,June 2025,0,0
mizoram,serchhip,June 2025,0,0
mizoram,siaha,June 2025,0,0
nagaland,chumoukedima,June 2025,0,0
nagaland,dimapur,June 2025,0,0
nagaland,kiphire,June 2025,0,0
nagaland,kohima,June 2025,0,0
nagaland,longleng,June 2025,0,0
nagaland,meluri,June 2025,0,0
nagaland,mokokchung,June 2025,0,0
nagaland,mon,June 2025,0,0
nagaland,niuland,June 2025,0,0
nagaland,noklak,June 2025,0,0
nagaland,peren,June 2025,0,0
nagaland,phek,June 2025,0,0
nagaland,shamator,June 2025,0,0
nagaland,tseminyu,June 2025,0,0
nagaland,tuensang,June 2025,0,0
nagaland,wokha,June 2025,0,0
nagaland,zunheboto,June 2025,0,0
odisha,angul,June 2025,0,0
odisha,balangir,June 2025,0,0
odisha,balasore,June 2025,0,0
odisha,bargarh,June 2025,0,0
odisha,bhadrak,June 2025,0,0
odisha,boudh,June 2025,0,0
odisha,cuttack,June 2025,0,0
odisha,deogarh,June 2025,0,0
odisha,dhenkanal,June 2025,0,0
odisha,gajapati,June 2025,0,0
odisha,ganjam,June 2025,0,0
odisha,jagatsinghapur,June 2025,0,0
odisha,jajpur,June 2025,0,0
odisha,jharsuguda,June 2025,0,0
odisha,kalahandi,June 2025,0,0
odisha,kandhamal,June 2025,0,0
odisha,kendrapara,June 2025,0,0
odisha,keonjhar,June 2025,0,0
odisha,khordha,June 2025,0,0
odisha,koraput,June 2025,0,0
odisha,malkangiri,June 2025,0,0
odisha,mayurbhanj,June 2025,0,0
odisha,nabarangpur,June 2025,0,0
odisha,nayagarh,June 2025,0,0
odisha,nuapada,June 2025,0,0
odisha,puri,June 2025,0,0
odisha,rayagada,June 2025,0,0
odisha,sambalpur,June 2025,0,0
odisha,sonepur,June 2025,0,0
odisha,sundargarh,June 2025,0,0
puducherry,karaikal,June 2025,0,0
puducherry,puducherry,June 2025,0,0
punjab,amritsar,June 2025,764,10554
punjab,barnala,June 2025,0,0
punjab,bathinda,June 2025,0,0
punjab,faridkot,June 2025,0,0
punjab,fatehgarh sahib,June 2025,0,0
punjab,fazilka,June 2025,84,1070
punjab,ferozepur,June 2025,0,0
punjab,gurdaspur,June 2025,306,3434
punjab,hoshiarpur,June 2025,236,2910
punjab,jalandhar,June 2025,0,0
punjab,kapurthala,June 2025,0,0
punjab,ludhiana,June 2025,361,3933
punjab,malerkotla,June 2025,0,0
punjab,mansa,June 2025,122,1610
punjab,moga,June 2025,150,1774
punjab,pathankot,June 2025,166,1652
punjab,patiala,June 2025,944,6456
punjab,rupnagar,June 2025,0,0
punjab,s a s nagar,June 2025,0,0
punjab,sangrur,June 2025,0,0
punjab,shahid bhagat singh nagar,June 2025,0,0
punjab,sri muktsar sahib,June 2025,0,0
punjab,tarn taran,June 2025,0,0
rajasthan,ajmer,June 2025,1126,9338
rajasthan,alwar,June 2025,0,0
rajasthan,balotra,June 2025,0,0
rajasthan,banswara,June 2025,275,2270
rajasthan,baran,June 2025,127,979
rajasthan,barmer,June 2025,462,2978
rajasthan,beawar,June 2025,0,0
rajasthan,bharatpur,June 2025,0,0
rajasthan,bhilwara,June 2025,0,0
rajasthan,bikaner,June 2025,246,2525
rajasthan,bundi,June 2025,0,0
rajasthan,chittorgarh,June 2025,0,0
rajasthan,churu,June 2025,220,1662
rajasthan,dausa,June 2025,0,0
rajasthan,deeg,June 2025,0,0
rajasthan,dholpur,June 2025,755,3915
rajasthan,didwana kuchaman,June 2025,0,0
rajasthan,dungarpur,June 2025,0,0
rajasthan,ganganagar,June 2025,238,2252
rajasthan,hanumangarh,June 2025,398,3915
rajasthan,jaipur,June 2025,1118,11069
rajasthan,jaisalmer,June 2025,0,0
rajasthan,jalore,June 2025,0,0
rajasthan,jhalawar,June 2025,0,0
rajasthan,jhunjhunu,June 2025,0,0
rajasthan,jodhpur,June 2025,446,4754
rajasthan,karauli,June 2025,0,0
rajasthan,khairthal tijara,June 2025,0,0
rajasthan,kota,June 2025,0,0
rajasthan,kotputli behror,June 2025,0,0
rajasthan,nagaur,June 2025,0,0
rajasthan,pali,June 2025,112,1115
rajasthan,phalodi,June 2025,0,0
rajasthan,pratapgarh,June 2025,390,3586
rajasthan,rajsamand,June 2025,150,1644
rajasthan,salumbar,June 2025,0,0
rajasthan,sawai madhopur,June 2025,0,0
rajasthan,sikar,June 2025,372,2722
rajasthan,sirohi,June 2025,0,0
rajasthan,tonk,June 2025,0,0
rajasthan,udaipur,June 2025,354,3936
sikkim,gangtok,June 2025,0,0
sikkim,gyalshing,June 2025,0,0
sikkim,mangan,June 2025,0,0
sikkim,namchi,June 2025,0,0
sikkim,pakyong,June 2025,0,0
sikkim,soreng,June 2025,0,0
tamil nadu,ariyalur,June 2025,0,0
tamil nadu,chengalpattu,June 2025,0,0
tamil nadu,chennai,June 2025,352,2780
tamil nadu,coimbatore,June 2025,184,1668
tamil nadu,cuddalore,June 2025,0,0
tamil nadu,dharmapuri,June 2025,0,0
tamil nadu,dindigul,June 2025,0,0
tamil nadu,erode,June 2025,0,0
tamil nadu,kallakurichi,June 2025,0,0
tamil nadu,kancheepuram,June 2025,0,0
tamil nadu,kanniyakumari,June 2025,0,0
tamil nadu,karur,June 2025,0,0
tamil nadu,krishnagiri,June 2025,0,0
tamil nadu,madurai,June 2025,316,1750
tamil nadu,mayiladuthurai,June 2025,0,0
tamil nadu,nagapattinam,June 2025,0,0
tamil nadu,namakkal,June 2025,0,0
tamil nadu,perambalur,June 2025,0,0
tamil nadu,pudukkottai,June 2025,0,0
tamil nadu,ramanathapuram,June 2025,0,0
tamil nadu,ranipet,June 2025,0,0
tamil nadu,salem,June 2025,0,0
tamil nadu,sivaganga,June 2025,0,0
tamil nadu,tenkasi,June 2025,0,0
tamil nadu,thanjavur,June 2025,0,0
tamil nadu,the nilgiris,June 2025,0,0
tamil nadu,theni,June 2025,0,0
tamil nadu,thiruvallur,June 2025,334,2804
tamil nadu,thiruvarur,June 2025,0,0
tamil nadu,thoothukkudi,June 2025,0,0
tamil nadu,tiruchirappalli,June 2025,0,0
tamil nadu,tirunelveli,June 2025,0,0
tamil nadu,tirupathur,June 2025,0,0
tamil nadu,tiruppur,June 2025,0,0
tamil nadu,tiruvannamalai,June 2025,0,0
tamil nadu,vellore,June 2025,0,0
tamil nadu,viluppuram,June 2025,0,0
tamil nadu,virudhunagar,June 2025,234,993
telangana,adilabad,June 2025,474,2480
telangana,bhadradri kothagudem,June 2025,0,0
telangana,hanumakonda,June 2025,0,0
telangana,hyderabad,June 2025,2931,18094
telangana,jagitial,June 2025,43,352
telangana,jangoan,June 2025,0,0
telangana,jayashankar bhupalapally,June 2025,0,0
telangana,jogulamba gadwal,June 2025,744,2984
telangana,kamareddy,June 2025,89,585
telangana,karimnagar,June 2025,0,0
telangana,khammam,June 2025,0,0
telangana,kumuram bheem asifabad,June 2025,0,0
telangana,mahabubabad,June 2025,0,0
telangana,mahabubnagar,June 2025,798,3212
telangana,mancherial,June 2025,0,0
telangana,medak,June 2025,0,0
telangana,medchal malkajgiri,June 2025,716,3311
telangana,mulugu,June 2025,0,0
telangana,nagarkurnool,June 2025,0,0
telangana,nalgonda,June 2025,0,0
telangana,narayanpet,June 2025,0,0
telangana,nirmal,June 2025,252,1184
telangana,nizamabad,June 2025,160,742
telangana,peddapalli,June 2025,0,0
telangana,rajanna sircilla,June 2025,0,0
telangana,ranga reddy,June 2025,0,0
telangana,sangareddy,June 2025,477,2372
telangana,siddipet,June 2025,206,966
telangana,suryapet,June 2025,0,0
telangana,vikarabad,June 2025,768,3058
telangana,wanaparthy,June 2025,0,0
telangana,warangal,June 2025,0,0
telangana,yadadri bhuvanagiri,June 2025,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,June 2025,0,0
the dadra and nagar haveli and daman and diu,daman,June 2025,0,0
the dadra and nagar haveli and daman and diu,diu,June 2025,0,0
tripura,dhalai,June 2025,0,0
tripura,gomati,June 2025,0,0
tripura,khowai,June 2025,0,0
tripura,north tripura,June 2025,0,0
tripura,sepahijala,June 2025,0,0
tripura,south tripura,June 2025,0,0
tripura,unakoti,June 2025,0,0
tripura,west tripura,June 2025,0,0
uttar pradesh,agra,June 2025,0,0
uttar pradesh,aligarh,June 2025,0,0
uttar pradesh,ambedkar nagar,June 2025,0,0
uttar pradesh,amethi,June 2025,0,0
uttar pradesh,amroha,June 2025,0,0
uttar pradesh,auraiya,June 2025,0,0
uttar pradesh,ayodhya,June 2025,0,0
uttar pradesh,azamgarh,June 2025,0,0
uttar pradesh,baghpat,June 2025,0,0
uttar pradesh,bahraich,June 2025,0,0
uttar pradesh,ballia,June 2025,0,0
uttar pradesh,balrampur,June 2025,0,0
uttar pradesh,banda,June 2025,0,0
uttar pradesh,bara banki,June 2025,284,5898
uttar pradesh,bareilly,June 2025,546,6684
uttar pradesh,basti,June 2025,0,0
uttar pradesh,bhadohi,June 2025,0,0
uttar pradesh,bijnor,June 2025,686,7996
uttar pradesh,budaun,June 2025,0,0
uttar pradesh,bulandshahr,June 2025,718,8980
uttar pradesh,chandauli,June 2025,0,0
uttar pradesh,chitrakoot,June 2025,0,0
uttar pradesh,deoria,June 2025,0,0
uttar pradesh,etah,June 2025,0,0
uttar pradesh,etawah,June 2025,0,0
uttar pradesh,farrukhabad,June 2025,0,0
uttar pradesh,fatehpur,June 2025,0,0
uttar pradesh,firozabad,June 2025,0,0
uttar pradesh,gautam buddha nagar,June 2025,0,0
uttar pradesh,ghaziabad,June 2025,1713,18975
uttar pradesh,ghazipur,June 2025,0,0
uttar pradesh,gonda,June 2025,0,0
uttar pradesh,gorakhpur,June 2025,0,0
uttar pradesh,hamirpur,June 2025,0,0
uttar pradesh,hapur,June 2025,0,0
uttar pradesh,hardoi,June 2025,0,0
uttar pradesh,hathras,June 2025,0,0
uttar pradesh,jalaun,June 2025,0,0
uttar pradesh,jaunpur,June 2025,0,0
uttar pradesh,jhansi,June 2025,0,0
uttar pradesh,kannauj,June 2025,0,0
uttar pradesh,kanpur dehat,June 2025,0,0
uttar pradesh,kanpur nagar,June 2025,0,0
uttar pradesh,kasganj,June 2025,0,0
uttar pradesh,kaushambi,June 2025,0,0
uttar pradesh,kheri,June 2025,0,0
uttar pradesh,kushinagar,June 2025,0,0
uttar pradesh,lalitpur,June 2025,0,0
uttar pradesh,lucknow,June 2025,261,3567
uttar pradesh,mahoba,June 2025,0,0
uttar pradesh,mahrajganj,June 2025,0,0
uttar pradesh,mainpuri,June 2025,0,0
uttar pradesh,mathura,June 2025,290,3366
uttar pradesh,mau,June 2025,0,0
uttar pradesh,meerut,June 2025,0,0
uttar pradesh,mirzapur,June 2025,458,5731
uttar pradesh,moradabad,June 2025,1776,20994
uttar pradesh,muzaffarnagar,June 2025,592,6770
uttar pradesh,pilibhit,June 2025,0,0
uttar pradesh,pratapgarh,June 2025,0,0
uttar pradesh,prayagraj,June 2025,0,0
uttar pradesh,rae bareli,June 2025,0,0
uttar pradesh,rampur,June 2025,1337,21550
uttar pradesh,saharanpur,June 2025,354,4674
uttar pradesh,sambhal,June 2025,0,0
uttar pradesh,sant kabir nagar,June 2025,0,0
uttar pradesh,shahjahanpur,June 2025,1044,19660
uttar pradesh,shamli,June 2025,0,0
uttar pradesh,shrawasti,June 2025,0,0
uttar pradesh,siddharthnagar,June 2025,0,0
uttar pradesh,sitapur,June 2025,0,0
uttar pradesh,sonbhadra,June 2025,0,0
uttar pradesh,sultanpur,June 2025,0,0
uttar pradesh,unnao,June 2025,0,0
uttar pradesh,varanasi,June 2025,0,0
uttarakhand,almora,June 2025,0,0
uttarakhand,bageshwar,June 2025,0,0
uttarakhand,chamoli,June 2025,0,0
uttarakhand,champawat,June 2025,0,0
uttarakhand,dehradun,June 2025,224,3428
uttarakhand,haridwar,June 2025,353,3176
uttarakhand,nainital,June 2025,0,0
uttarakhand,pauri garhwal,June 2025,0,0
uttarakhand,pithoragarh,June 2025,0,0
uttarakhand,rudraprayag,June 2025,0,0
uttarakhand,tehri garhwal,June 2025,242,2224
uttarakhand,udham singh nagar,June 2025,1407,10884
uttarakhand,uttarkashi,June 2025,0,0
west bengal,alipurduar,June 2025,0,0
west bengal,bankura,June 2025,0,0
west bengal,birbhum,June 2025,242,2874
west bengal,cooch behar,June 2025,450,4032
west bengal,dakshin dinajpur,June 2025,0,0
west bengal,darjeeling,June 2025,0,0
west bengal,hooghly,June 2025,0,0
west bengal,howrah,June 2025,0,0
west bengal,jalpaiguri,June 2025,0,0
west bengal,jhargram,June 2025,0,0
west bengal,kalimpong,June 2025,0,0
west bengal,kolkata,June 2025,0,0
west bengal,malda,June 2025,1892,16274
west bengal,murshidabad,June 2025,2378,25024
west bengal,nadia,June 2025,0,0
west bengal,north parganas,June 2025,96,935
west bengal,paschim bardhaman,June 2025,0,0
west bengal,paschim medinipur,June 2025,0,0
west bengal,purba bardhaman,June 2025,0,0
west bengal,purba medinipur,June 2025,0,0
west bengal,purulia,June 2025,160,1276
west bengal,south parganas,June 2025,1770,15535
west bengal,uttar dinajpur,June 2025,1323,13647
andaman and nicobar islands,nicobars,July 2025,0,0
andaman and nicobar islands,north and middle andaman,July 2025,40,398
andaman and nicobar islands,south andamans,July 2025,0,0
andhra pradesh,alluri sitharama raju,July 2025,0,0
andhra pradesh,anakapalli,July 2025,84,472
andhra pradesh,ananthapuramu,July 2025,1146,5298
andhra pradesh,annamayya,July 2025,698,3056
andhra pradesh,bapatla,July 2025,160,896
andhra pradesh,chittoor,July 2025,1585,8823
andhra pradesh,dr b r ambedkar konaseema,July 2025,56,406
andhra pradesh,east godavari,July 2025,212,1861
andhra pradesh,eluru,July 2025,0,0
andhra pradesh,guntur,July 2025,811,6107
andhra pradesh,kakinada,July 2025,275,1577
andhra pradesh,krishna,July 2025,101,847
andhra pradesh,kurnool,July 2025,2290,12045
andhra pradesh,nandyal,July 2025,790,3142
andhra pradesh,ntr,July 2025,0,0
andhra pradesh,palnadu,July 2025,236,1289
andhra pradesh,parvathipuram manyam,July 2025,70,310
andhra pradesh,prakasam,July 2025,232,1052
andhra pradesh,sri potti sriramulu nellore,July 2025,176,1050
andhra pradesh,sri sathya sai,July 2025,324,1240
andhra pradesh,srikakulam,July 2025,597,3876
andhra pradesh,tirupati,July 2025,786,4134
andhra pradesh,visakhapatnam,July 2025,317,2087
andhra pradesh,vizianagaram,July 2025,134,1302
andhra pradesh,west godavari,July 2025,701,5709
andhra pradesh,y s r kadapa,July 2025,0,0
arunachal pradesh,anjaw,July 2025,0,0
arunachal pradesh,bichom,July 2025,0,0
arunachal pradesh,changlang,July 2025,0,0
arunachal pradesh,dibang valley,July 2025,0,0
arunachal pradesh,east kameng,July 2025,0,0
arunachal pradesh,east siang,July 2025,0,0
arunachal pradesh,kamle,July 2025,0,0
arunachal pradesh,keyi panyor,July 2025,0,0
arunachal pradesh,kra daadi,July 2025,0,0
arunachal pradesh,kurung kumey,July 2025,0,0
arunachal pradesh,leparada,July 2025,0,0
arunachal pradesh,lohit,July 2025,0,0
arunachal pradesh,longding,July 2025,0,0
arunachal pradesh,lower dibang valley,July 2025,0,0
arunachal pradesh,lower siang,July 2025,0,0
arunachal pradesh,lower subansiri,July 2025,0,0
arunachal pradesh,namsai,July 2025,0,0
arunachal pradesh,pakke kessang,July 2025,0,0
arunachal pradesh,papum pare,July 2025,0,0
arunachal pradesh,shi yomi,July 2025,0,0
arunachal pradesh,siang,July 2025,0,0
arunachal pradesh,tawang,July 2025,0,0
arunachal pradesh,tirap,July 2025,0,0
arunachal pradesh,upper siang,July 2025,0,0
arunachal pradesh,upper subansiri,July 2025,0,0
arunachal pradesh,west kameng,July 2025,0,0
arunachal pradesh,west siang,July 2025,0,0
assam,bajali,July 2025,0,0
assam,baksa,July 2025,0,0
assam,barpeta,July 2025,678,5327
