state_norm,district,month,age_0_5,age_5_17,age_18_greater
uttar pradesh,hapur,May 2025,681,450,11
uttar pradesh,hardoi,May 2025,0,0,0
uttar pradesh,hathras,May 2025,478,319,11
uttar pradesh,jalaun,May 2025,0,0,0
uttar pradesh,jaunpur,May 2025,0,0,0
uttar pradesh,jhansi,May 2025,0,0,0
uttar pradesh,kannauj,May 2025,0,0,0
uttar pradesh,kanpur dehat,May 2025,0,0,0
uttar pradesh,kanpur nagar,May 2025,835,854,57
uttar pradesh,kasganj,May 2025,0,0,0
uttar pradesh,kaushambi,May 2025,0,0,0
uttar pradesh,kheri,May 2025,832,687,33
uttar pradesh,kushinagar,May 2025,170,229,10
uttar pradesh,lalitpur,May 2025,138,71,10
uttar pradesh,lucknow,May 2025,608,560,48
uttar pradesh,mahoba,May 2025,0,0,0
uttar pradesh,mahrajganj,May 2025,500,791,40
uttar pradesh,mainpuri,May 2025,0,0,0
uttar pradesh,mathura,May 2025,0,0,0
uttar pradesh,mau,May 2025,0,0,0
uttar pradesh,meerut,May 2025,1663,1146,38
uttar pradesh,mirzapur,May 2025,0,0,0
uttar pradesh,moradabad,May 2025,1673,793,79
uttar pradesh,muzaffarnagar,May 2025,0,0,0
uttar pradesh,pilibhit,May 2025,1367,640,21
uttar pradesh,pratapgarh,May 2025,0,0,0
uttar pradesh,prayagraj,May 2025,23,45,19
uttar pradesh,rae bareli,May 2025,0,0,0
uttar pradesh,rampur,May 2025,1304,700,27
uttar pradesh,saharanpur,May 2025,0,0,0
uttar pradesh,sambhal,May 2025,0,0,0
uttar pradesh,sant kabir nagar,May 2025,0,0,0
uttar pradesh,shahjahanpur,May 2025,1274,987,51
uttar pradesh,shamli,May 2025,0,0,0
uttar pradesh,shrawasti,May 2025,279,445,28
uttar pradesh,siddharthnagar,May 2025,603,1073,47
uttar pradesh,sitapur,May 2025,802,540,31
uttar pradesh,sonbhadra,May 2025,0,0,0
uttar pradesh,sultanpur,May 2025,209,205,10
uttar pradesh,unnao,May 2025,865,726,37
uttar pradesh,varanasi,May 2025,574,849,23
uttarakhand,almora,May 2025,0,0,0
uttarakhand,bageshwar,May 2025,0,0,0
uttarakhand,chamoli,May 2025,0,0,0
uttarakhand,champawat,May 2025,0,0,0
uttarakhand,dehradun,May 2025,477,135,12
uttarakhand,haridwar,May 2025,0,0,0
uttarakhand,nainital,May 2025,0,0,0
uttarakhand,pauri garhwal,May 2025,0,0,0
uttarakhand,pithoragarh,May 2025,0,0,0
uttarakhand,rudraprayag,May 2025,0,0,0
uttarakhand,tehri garhwal,May 2025,0,0,0
uttarakhand,udham singh nagar,May 2025,0,0,0
uttarakhand,uttarkashi,May 2025,0,0,0
west bengal,alipurduar,May 2025,42,112,43
west bengal,bankura,May 2025,0,0,0
west bengal,birbhum,May 2025,204,61,13
west bengal,cooch behar,May 2025,991,606,77
west bengal,dakshin dinajpur,May 2025,179,42,14
west bengal,darjeeling,May 2025,297,223,78
west bengal,hooghly,May 2025,0,0,0
west bengal,howrah,May 2025,0,0,0
west bengal,jalpaiguri,May 2025,493,413,74
west bengal,jhargram,May 2025,0,0,0
west bengal,kalimpong,May 2025,12,39,27
west bengal,kolkata,May 2025,247,222,34
west bengal,malda,May 2025,0,0,0
west bengal,murshidabad,May 2025,0,0,0
west bengal,nadia,May 2025,478,108,50
west bengal,north parganas,May 2025,494,195,37
west bengal,paschim bardhaman,May 2025,0,0,0
west bengal,paschim medinipur,May 2025,0,0,0
west bengal,purba bardhaman,May 2025,0,0,0
west bengal,purba medinipur,May 2025,0,0,0
west bengal,purulia,May 2025,0,0,0
west bengal,south parganas,May 2025,0,0,0
west bengal,uttar dinajpur,May 2025,2101,1479,97
andaman and nicobar islands,nicobars,June 2025,0,0,0
andaman and nicobar islands,north and middle andaman,June 2025,0,0,0
andaman and nicobar islands,south andamans,June 2025,0,0,0
andhra pradesh,alluri sitharama raju,June 2025,0,0,0
andhra pradesh,anakapalli,June 2025,0,0,0
andhra pradesh,ananthapuramu,June 2025,0,0,0
andhra pradesh,annamayya,June 2025,0,0,0
andhra pradesh,bapatla,June 2025,0,0,0
andhra pradesh,chittoor,June 2025,0,0,0
andhra pradesh,dr b r ambedkar konaseema,June 2025,0,0,0
andhra pradesh,east godavari,June 2025,0,0,0
andhra pradesh,eluru,June 2025,0,0,0
andhra pradesh,guntur,June 2025,0,0,0
andhra pradesh,kakinada,June 2025,0,0,0
andhra pradesh,krishna,June 2025,0,0,0
andhra pradesh,kurnool,June 2025,0,0,0
andhra pradesh,nandyal,June 2025,0,0,0
andhra pradesh,ntr,June 2025,0,0,0
andhra pradesh,palnadu,June 2025,0,0,0
andhra pradesh,parvathipuram manyam,June 2025,0,0,0
andhra pradesh,prakasam,June 2025,0,0,0
andhra pradesh,sri potti sriramulu nellore,June 2025,0,0,0
andhra pradesh,sri sathya sai,June 2025,0,0,0
andhra pradesh,srikakulam,June 2025,0,0,0
andhra pradesh,tirupati,June 2025,0,0,0
andhra pradesh,visakhapatnam,June 2025,186,28,12
andhra pradesh,vizianagaram,June 2025,0,0,0
andhra pradesh,west godavari,June 2025,0,0,0
andhra pradesh,y s r kadapa,June 2025,0,0,0
arunachal pradesh,anjaw,June 2025,0,0,0
arunachal pradesh,bichom,June 2025,0,0,0
arunachal pradesh,changlang,June 2025,0,0,0
arunachal pradesh,dibang valley,June 2025,0,0,0
arunachal pradesh,east kameng,June 2025,0,0,0
arunachal pradesh,east siang,June 2025,0,0,0
arunachal pradesh,kamle,June 2025,0,0,0
arunachal pradesh,keyi panyor,June 2025,0,0,0
arunachal pradesh,kra daadi,June 2025,0,0,0
arunachal pradesh,kurung kumey,June 2025,0,0,0
arunachal pradesh,leparada,June 2025,0,0,0
arunachal pradesh,lohit,June 2025,0,0,0
arunachal pradesh,longding,June 2025,0,0,0
arunachal pradesh,lower dibang valley,June 2025,0,0,0
arunachal pradesh,lower siang,June 2025,0,0,0
arunachal pradesh,lower subansiri,June 2025,0,0,0
arunachal pradesh,namsai,June 2025,0,0,0
arunachal pradesh,pakke kessang,June 2025,0,0,0
arunachal pradesh,papum pare,June 2025,0,0,0
arunachal pradesh,shi yomi,June 2025,0,0,0
arunachal pradesh,siang,June 2025,0,0,0
arunachal pradesh,tawang,June 2025,0,0,0
arunachal pradesh,tirap,June 2025,0,0,0
arunachal pradesh,upper siang,June 2025,0,0,0
arunachal pradesh,upper subansiri,June 2025,0,0,0
arunachal pradesh,west kameng,June 2025,0,0,0
arunachal pradesh,west siang,June 2025,0,0,0
assam,bajali,June 2025,0,0,0
assam,baksa,June 2025,28,12,12
assam,barpeta,June 2025,699,376,104
assam,biswanath,June 2025,0,0,0
assam,bongaigaon,June 2025,33,14,14
assam,cachar,June 2025,847,584,201
assam,charaideo,June 2025,0,0,0
assam,chirang,June 2025,0,0,0
assam,darrang,June 2025,63,25,10
assam,dhemaji,June 2025,135,126,55
assam,dhubri,June 2025,323,198,24
assam,dibrugarh,June 2025,413,127,134
assam,dima hasao,June 2025,33,28,10
assam,goalpara,June 2025,17,43,20
assam,golaghat,June 2025,561,502,202
assam,hailakandi,June 2025,0,0,0
assam,hojai,June 2025,277,76,11
assam,jorhat,June 2025,24,19,13
assam,kamrup,June 2025,133,51,23
assam,kamrup metro,June 2025,55,54,65
assam,karbi anglong,June 2025,0,0,0
assam,kokrajhar,June 2025,155,115,17
assam,lakhimpur,June 2025,207,181,63
assam,majuli,June 2025,0,0,0
assam,marigaon,June 2025,412,250,118
assam,nagaon,June 2025,24,67,65
assam,nalbari,June 2025,0,0,0
assam,sivasagar,June 2025,37,33,10
assam,sonitpur,June 2025,97,110,77
assam,south salmara mancachar,June 2025,0,0,0
assam,sribhumi,June 2025,0,0,0
assam,tamulpur,June 2025,0,0,0
assam,tinsukia,June 2025,0,0,0
assam,udalguri,June 2025,0,0,0
assam,west karbi anglong,June 2025,52,133,110
bihar,araria,June 2025,850,787,39
bihar,arwal,June 2025,0,0,0
bihar,aurangabad,June 2025,0,0,0
bihar,banka,June 2025,397,542,36
bihar,begusarai,June 2025,0,0,0
bihar,bhagalpur,June 2025,1407,2293,150
bihar,bhojpur,June 2025,0,0,0
bihar,buxar,June 2025,0,0,0
bihar,darbhanga,June 2025,255,183,10
bihar,gaya,June 2025,515,1341,37
bihar,gopalganj,June 2025,577,1145,51
bihar,jamui,June 2025,323,426,23
bihar,jehanabad,June 2025,0,0,0
bihar,kaimur bhabua,June 2025,165,536,10
bihar,katihar,June 2025,488,463,34
bihar,khagaria,June 2025,0,0,0
bihar,kishanganj,June 2025,0,0,0
bihar,lakhisarai,June 2025,298,478,10
bihar,madhepura,June 2025,0,0,0
bihar,madhubani,June 2025,876,1379,170
bihar,munger,June 2025,117,279,10
bihar,muzaffarpur,June 2025,1562,2080,140
bihar,nalanda,June 2025,307,1153,37
bihar,nawada,June 2025,0,0,0
bihar,pashchim champaran,June 2025,1969,4299,239
bihar,patna,June 2025,320,1009,38
bihar,purbi champaran,June 2025,1549,4314,335
bihar,purnia,June 2025,620,741,57
bihar,rohtas,June 2025,0,0,0
bihar,saharsa,June 2025,319,487,20
bihar,samastipur,June 2025,0,0,0
bihar,saran,June 2025,222,864,25
bihar,sheikhpura,June 2025,0,0,0
bihar,sheohar,June 2025,0,0,0
bihar,sitamarhi,June 2025,2839,3126,511
bihar,siwan,June 2025,185,298,21
bihar,supaul,June 2025,0,0,0
bihar,vaishali,June 2025,0,0,0
chandigarh,chandigarh,June 2025,0,0,0
chhattisgarh,balod,June 2025,0,0,0
chhattisgarh,balodabazar bhatapara,June 2025,0,0,0
chhattisgarh,balrampur ramanujganj,June 2025,0,0,0
chhattisgarh,bastar,June 2025,0,0,0
chhattisgarh,bemetara,June 2025,0,0,0
chhattisgarh,bijapur,June 2025,205,254,173
chhattisgarh,bilaspur,June 2025,0,0,0
chhattisgarh,dakshin bastar dantewada,June 2025,0,0,0
chhattisgarh,dhamtari,June 2025,0,0,0
chhattisgarh,durg,June 2025,0,0,0
chhattisgarh,gariyaband,June 2025,0,0,0
chhattisgarh,gaurela pendra marwahi,June 2025,403,185,43
chhattisgarh,janjgir champa,June 2025,0,0,0
chhattisgarh,jashpur,June 2025,0,0,0
chhattisgarh,kabeerdham,June 2025,0,0,0
chhattisgarh,khairagarh chhuikhadan gandai,June 2025,0,0,0
chhattisgarh,kondagaon,June 2025,0,0,0
chhattisgarh,korba,June 2025,0,0,0
chhattisgarh,korea,June 2025,0,0,0
chhattisgarh,mahasamund,June 2025,0,0,0
chhattisgarh,manendragarh chirmiri bharatpur m c b,June 2025,0,0,0
chhattisgarh,mohla manpur ambagarh chouki,June 2025,0,0,0
chhattisgarh,mungeli,June 2025,0,0,0
chhattisgarh,narayanpur,June 2025,0,0,0
chhattisgarh,raigarh,June 2025,0,0,0
chhattisgarh,raipur,June 2025,0,0,0
chhattisgarh,rajnandgaon,June 2025,0,0,0
chhattisgarh,sakti,June 2025,0,0,0
chhattisgarh,sarangarh bilaigarh,June 2025,0,0,0
chhattisgarh,sukma,June 2025,0,0,0
chhattisgarh,surajpur,June 2025,0,0,0
chhattisgarh,surguja,June 2025,0,0,0
chhattisgarh,uttar bastar kanker,June 2025,0,0,0
delhi,central,June 2025,0,0,0
delhi,east,June 2025,0,0,0
delhi,new delhi,June 2025,212,100,51
delhi,north,June 2025,0,0,0
delhi,north east,June 2025,0,0,0
delhi,north west,June 2025,0,0,0
delhi,shahdara,June 2025,0,0,0
delhi,south,June 2025,0,0,0
delhi,south east,June 2025,0,0,0
delhi,south west,June 2025,0,0,0
delhi,west,June 2025,0,0,0
goa,north goa,June 2025,0,0,0
goa,south goa,June 2025,0,0,0
gujarat,ahmedabad,June 2025,685,480,60
gujarat,amreli,June 2025,0,0,0
gujarat,anand,June 2025,148,57,24
gujarat,arvalli,June 2025,0,0,0
gujarat,banas kantha,June 2025,1459,1675,156
gujarat,bharuch,June 2025,0,0,0
gujarat,bhavnagar,June 2025,189,39,11
gujarat,botad,June 2025,289,64,11
gujarat,chhotaudepur,June 2025,97,34,10
gujarat,dahod,June 2025,0,0,0
gujarat,dangs,June 2025,222,72,70
gujarat,devbhumi dwarka,June 2025,0,0,0
gujarat,gandhinagar,June 2025,204,67,41
gujarat,gir somnath,June 2025,0,0,0
gujarat,jamnagar,June 2025,0,0,0
gujarat,junagadh,June 2025,0,0,0
gujarat,kachchh,June 2025,73,49,11
gujarat,kheda,June 2025,0,0,0
gujarat,mahesana,June 2025,0,0,0
gujarat,mahisagar,June 2025,106,37,18
gujarat,morbi,June 2025,777,366,26
gujarat,narmada,June 2025,0,0,0
gujarat,navsari,June 2025,0,0,0
gujarat,panch mahals,June 2025,0,0,0
gujarat,patan,June 2025,207,80,11
gujarat,porbandar,June 2025,209,57,11
gujarat,rajkot,June 2025,114,194,16
gujarat,sabar kantha,June 2025,0,0,0
gujarat,surat,June 2025,0,0,0
gujarat,surendranagar,June 2025,0,0,0
gujarat,tapi,June 2025,0,0,0
gujarat,vadodara,June 2025,334,139,37
gujarat,valsad,June 2025,0,0,0
gujarat,vav tharad,June 2025,0,0,0
haryana,ambala,June 2025,245,23,13
haryana,bhiwani,June 2025,0,0,0
haryana,charkhi dadri,June 2025,0,0,0
haryana,faridabad,June 2025,1698,483,83
haryana,fatehabad,June 2025,0,0,0
haryana,gurugram,June 2025,534,207,81
haryana,hisar,June 2025,350,46,10
haryana,jhajjar,June 2025,0,0,0
haryana,jind,June 2025,0,0,0
haryana,kaithal,June 2025,406,19,10
haryana,karnal,June 2025,0,0,0
haryana,kurukshetra,June 2025,72,10,11
haryana,mahendragarh,June 2025,0,0,0
haryana,nuh,June 2025,1251,213,42
haryana,palwal,June 2025,0,0,0
haryana,panchkula,June 2025,0,0,0
haryana,panipat,June 2025,776,87,14
haryana,rewari,June 2025,0,0,0
haryana,rohtak,June 2025,420,56,52
haryana,sirsa,June 2025,0,0,0
haryana,sonipat,June 2025,360,46,23
haryana,yamunanagar,June 2025,0,0,0
himachal pradesh,bilaspur,June 2025,0,0,0
himachal pradesh,chamba,June 2025,0,0,0
himachal pradesh,hamirpur,June 2025,0,0,0
himachal pradesh,kangra,June 2025,0,0,0
himachal pradesh,kinnaur,June 2025,0,0,0
himachal pradesh,kullu,June 2025,0,0,0
himachal pradesh,lahaul and spiti,June 2025,0,0,0
himachal pradesh,mandi,June 2025,0,0,0
himachal pradesh,shimla,June 2025,0,0,0
himachal pradesh,sirmaur,June 2025,0,0,0
himachal pradesh,solan,June 2025,0,0,0
himachal pradesh,una,June 2025,0,0,0
jammu and kashmir,anantnag,June 2025,0,0,0
jammu and kashmir,bandipora,June 2025,0,0,0
jammu and kashmir,baramulla,June 2025,0,0,0
jammu and kashmir,budgam,June 2025,0,0,0
jammu and kashmir,doda,June 2025,0,0,0
jammu and kashmir,ganderbal,June 2025,0,0,0
jammu and kashmir,jammu,June 2025,0,0,0
jammu and kashmir,kathua,June 2025,0,0,0
jammu and kashmir,kishtwar,June 2025,0,0,0
jammu and kashmir,kulgam,June 2025,0,0,0
jammu and kashmir,kupwara,June 2025,0,0,0
jammu and kashmir,poonch,June 2025,0,0,0
jammu and kashmir,pulwama,June 2025,0,0,0
jammu and kashmir,rajouri,June 2025,0,0,0
jammu and kashmir,ramban,June 2025,0,0,0
jammu and kashmir,reasi,June 2025,0,0,0
jammu and kashmir,samba,June 2025,0,0,0
jammu and kashmir,shopian,June 2025,0,0,0
jammu and kashmir,srinagar,June 2025,0,0,0
jammu and kashmir,udhampur,June 2025,0,0,0
jharkhand,bokaro,June 2025,0,0,0
jharkhand,chatra,June 2025,246,218,10
jharkhand,deoghar,June 2025,0,0,0
jharkhand,dhanbad,June 2025,0,0,0
jharkhand,dumka,June 2025,74,110,14
jharkhand,east singhbum,June 2025,0,0,0
jharkhand,garhwa,June 2025,0,0,0
jharkhand,giridih,June 2025,0,0,0
jharkhand,godda,June 2025,0,0,0
jharkhand,gumla,June 2025,228,131,10
jharkhand,hazaribagh,June 2025,0,0,0
jharkhand,jamtara,June 2025,0,0,0
jharkhand,khunti,June 2025,91,148,11
jharkhand,koderma,June 2025,0,0,0
jharkhand,latehar,June 2025,0,0,0
jharkhand,lohardaga,June 2025,165,174,21
jharkhand,pakur,June 2025,501,590,16
jharkhand,palamu,June 2025,0,0,0
jharkhand,ramgarh,June 2025,0,0,0
jharkhand,ranchi,June 2025,259,273,34
jharkhand,sahebganj,June 2025,0,0,0
jharkhand,saraikela kharsawan,June 2025,0,0,0
jharkhand,simdega,June 2025,0,0,0
jharkhand,west singhbhum,June 2025,0,0,0
karnataka,bagalkote,June 2025,0,0,0
karnataka,ballari,June 2025,0,0,0
karnataka,belagavi,June 2025,0,0,0
karnataka,bengaluru rural,June 2025,511,312,311
karnataka,bengaluru south,June 2025,0,0,0
karnataka,bengaluru urban,June 2025,5062,3223,1838
karnataka,bidar,June 2025,0,0,0
karnataka,chamarajanagar,June 2025,0,0,0
karnataka,chikkaballapura,June 2025,0,0,0
karnataka,chikkamagaluru,June 2025,0,0,0
karnataka,chitradurga,June 2025,0,0,0
karnataka,dakshina kannada,June 2025,0,0,0
karnataka,davanagere,June 2025,0,0,0
karnataka,dharwad,June 2025,0,0,0
karnataka,gadag,June 2025,0,0,0
karnataka,hassan,June 2025,0,0,0
karnataka,haveri,June 2025,0,0,0
karnataka,kalaburagi,June 2025,0,0,0
karnataka,kodagu,June 2025,0,0,0
karnataka,kolar,June 2025,0,0,0
karnataka,koppal,June 2025,0,0,0
karnataka,mandya,June 2025,0,0,0
karnataka,mysuru,June 2025,0,0,0
karnataka,raichur,June 2025,290,127,11
karnataka,shivamogga,June 2025,0,0,0
karnataka,tumakuru,June 2025,0,0,0
karnataka,udupi,June 2025,0,0,0
karnataka,uttara kannada,June 2025,0,0,0
karnataka,vijayanagara,June 2025,0,0,0
karnataka,vijayapura,June 2025,0,0,0
karnataka,yadgir,June 2025,0,0,0
kerala,alappuzha,June 2025,0,0,0
kerala,ernakulam,June 2025,70,58,11
kerala,idukki,June 2025,0,0,0
kerala,kannur,June 2025,0,0,0
kerala,kasaragod,June 2025,0,0,0
kerala,kollam,June 2025,0,0,0
kerala,kottayam,June 2025,0,0,0
kerala,kozhikode,June 2025,0,0,0
kerala,malappuram,June 2025,0,0,0
kerala,palakkad,June 2025,0,0,0
kerala,pathanamthitta,June 2025,0,0,0
kerala,thiruvananthapuram,June 2025,0,0,0
kerala,thrissur,June 2025,15,22,10
kerala,wayanad,June 2025,0,0,0
ladakh,kargil,June 2025,0,0,0
ladakh,leh ladakh,June 2025,0,0,0
lakshadweep,lakshadweep district,June 2025,0,0,0
madhya pradesh,agar malwa,June 2025,0,0,0
madhya pradesh,alirajpur,June 2025,376,586,84
madhya pradesh,anuppur,June 2025,0,0,0
madhya pradesh,ashoknagar,June 2025,437,408,23
madhya pradesh,balaghat,June 2025,0,0,0
madhya pradesh,barwani,June 2025,1067,1106,60
madhya pradesh,betul,June 2025,0,0,0
madhya pradesh,bhind,June 2025,507,328,50
madhya pradesh,bhopal,June 2025,690,115,28
madhya pradesh,burhanpur,June 2025,1142,574,61
madhya pradesh,chhatarpur,June 2025,272,401,41
madhya pradesh,chhindwara,June 2025,0,0,0
madhya pradesh,damoh,June 2025,0,0,0
madhya pradesh,datia,June 2025,0,0,0
madhya pradesh,dewas,June 2025,0,0,0
madhya pradesh,dhar,June 2025,892,570,65
madhya pradesh,dindori,June 2025,0,0,0
madhya pradesh,guna,June 2025,0,0,0
madhya pradesh,gwalior,June 2025,1064,789,77
madhya pradesh,harda,June 2025,0,0,0
madhya pradesh,indore,June 2025,411,138,12
madhya pradesh,jabalpur,June 2025,0,0,0
madhya pradesh,jhabua,June 2025,261,628,10
madhya pradesh,katni,June 2025,195,88,10
madhya pradesh,khandwa east nimar,June 2025,0,0,0
madhya pradesh,khargone west nimar,June 2025,0,0,0
madhya pradesh,maihar,June 2025,0,0,0
madhya pradesh,mandla,June 2025,0,0,0
madhya pradesh,mandsaur,June 2025,0,0,0
madhya pradesh,mauganj,June 2025,0,0,0
madhya pradesh,morena,June 2025,1327,872,70
madhya pradesh,narmadapuram,June 2025,0,0,0
madhya pradesh,narsimhapur,June 2025,0,0,0
madhya pradesh,neemuch,June 2025,0,0,0
madhya pradesh,niwari,June 2025,0,0,0
madhya pradesh,pandhurna,June 2025,0,0,0
madhya pradesh,panna,June 2025,0,0,0
madhya pradesh,raisen,June 2025,0,0,0
madhya pradesh,rajgarh,June 2025,0,0,0
madhya pradesh,ratlam,June 2025,0,0,0
madhya pradesh,rewa,June 2025,0,0,0
madhya pradesh,sagar,June 2025,131,53,17
madhya pradesh,satna,June 2025,0,0,0
madhya pradesh,sehore,June 2025,0,0,0
madhya pradesh,seoni,June 2025,0,0,0
madhya pradesh,shahdol,June 2025,0,0,0
madhya pradesh,shajapur,June 2025,0,0,0
madhya pradesh,sheopur,June 2025,368,430,11
madhya pradesh,shivpuri,June 2025,326,430,27
madhya pradesh,sidhi,June 2025,0,0,0
madhya pradesh,singrauli,June 2025,0,0,0
madhya pradesh,tikamgarh,June 2025,0,0,0
madhya pradesh,ujjain,June 2025,0,0,0
madhya pradesh,umaria,June 2025,0,0,0
madhya pradesh,vidisha,June 2025,0,0,0
maharashtra,ahilyanagar,June 2025,0,0,0
maharashtra,akola,June 2025,0,0,0
maharashtra,amravati,June 2025,280,77,11
maharashtra,beed,June 2025,659,294,46
maharashtra,bhandara,June 2025,0,0,0
maharashtra,buldhana,June 2025,306,51,11
maharashtra,chandrapur,June 2025,198,24,10
maharashtra,chhatrapati sambhajinagar,June 2025,0,0,0
maharashtra,dharashiv,June 2025,0,0,0
maharashtra,dhule,June 2025,793,484,211
maharashtra,gadchiroli,June 2025,0,0,0
maharashtra,gondia,June 2025,0,0,0
maharashtra,hingoli,June 2025,261,62,14
maharashtra,jalgaon,June 2025,0,0,0
maharashtra,jalna,June 2025,0,0,0
maharashtra,kolhapur,June 2025,0,0,0
maharashtra,latur,June 2025,390,140,15
maharashtra,mumbai,June 2025,0,0,0
maharashtra,mumbai suburban,June 2025,0,0,0
maharashtra,nagpur,June 2025,0,0,0
maharashtra,nanded,June 2025,432,124,28
maharashtra,nandurbar,June 2025,0,0,0
maharashtra,nashik,June 2025,0,0,0
maharashtra,palghar,June 2025,252,252,10
maharashtra,parbhani,June 2025,0,0,0
maharashtra,pune,June 2025,142,83,11
maharashtra,raigad,June 2025,0,0,0
maharashtra,ratnagiri,June 2025,0,0,0
maharashtra,sangli,June 2025,240,105,11
maharashtra,satara,June 2025,136,55,10
maharashtra,sindhudurg,June 2025,0,0,0
maharashtra,solapur,June 2025,0,0,0
maharashtra,thane,June 2025,2432,1767,222
maharashtra,wardha,June 2025,0,0,0
maharashtra,washim,June 2025,0,0,0
maharashtra,yavatmal,June 2025,0,0,0
manipur,bishnupur,June 2025,0,0,0
manipur,chandel,June 2025,0,0,0
manipur,churachandpur,June 2025,91,499,13
manipur,imphal east,June 2025,0,0,0
manipur,imphal west,June 2025,0,0,0
manipur,jiribam,June 2025,0,0,0
manipur,kakching,June 2025,0,0,0
manipur,kamjong,June 2025,0,0,0
manipur,kangpokpi,June 2025,0,0,0
manipur,noney,June 2025,0,0,0
manipur,pherzawl,June 2025,0,0,0
manipur,senapati,June 2025,0,0,0
manipur,tamenglong,June 2025,0,0,0
manipur,tengnoupal,June 2025,0,0,0
manipur,thoubal,June 2025,0,0,0
manipur,ukhrul,June 2025,0,0,0
meghalaya,east garo hills,June 2025,70,469,341
meghalaya,east jaintia hills,June 2025,96,414,308
meghalaya,east khasi hills,June 2025,287,1875,978
meghalaya,eastern west khasi hills,June 2025,0,0,0
meghalaya,north garo hills,June 2025,0,0,0
meghalaya,ri bhoi,June 2025,69,398,316
meghalaya,south garo hills,June 2025,42,197,312
meghalaya,south west garo hills,June 2025,264,209,145
meghalaya,south west khasi hills,June 2025,54,184,146
meghalaya,west garo hills,June 2025,521,992,854
meghalaya,west jaintia hills,June 2025,192,1017,634
meghalaya,west khasi hills,June 2025,129,1296,752
mizoram,aizawl,June 2025,0,0,0
mizoram,champhai,June 2025,86,26,26
mizoram,hnahthial,June 2025,0,0,0
mizoram,khawzawl,June 2025,0,0,0
mizoram,kolasib,June 2025,0,0,0
mizoram,lawngtlai,June 2025,119,43,11
mizoram,lunglei,June 2025,0,0,0
mizoram,mamit,June 2025,0,0,0
mizoram,saitual,June 2025,0,0,0
mizoram,serchhip,June 2025,0,0,0
mizoram,siaha,June 2025,0,0,0
nagaland,chumoukedima,June 2025,0,0,0
nagaland,dimapur,June 2025,105,240,32
nagaland,kiphire,June 2025,0,0,0
nagaland,kohima,June 2025,0,0,0
nagaland,longleng,June 2025,0,0,0
nagaland,meluri,June 2025,0,0,0
nagaland,mokokchung,June 2025,0,0,0
nagaland,mon,June 2025,39,121,14
nagaland,niuland,June 2025,0,0,0
nagaland,noklak,June 2025,0,0,0
nagaland,peren,June 2025,37,141,10
nagaland,phek,June 2025,0,0,0
nagaland,shamator,June 2025,0,0,0
nagaland,tseminyu,June 2025,0,0,0
nagaland,tuensang,June 2025,0,0,0
nagaland,wokha,June 2025,0,0,0
nagaland,zunheboto,June 2025,0,0,0
odisha,angul,June 2025,0,0,0
odisha,balangir,June 2025,0,0,0
odisha,balasore,June 2025,0,0,0
odisha,bargarh,June 2025,0,0,0
odisha,bhadrak,June 2025,0,0,0
odisha,boudh,June 2025,0,0,0
odisha,cuttack,June 2025,0,0,0
odisha,deogarh,June 2025,0,0,0
odisha,dhenkanal,June 2025,0,0,0
odisha,gajapati,June 2025,0,0,0
odisha,ganjam,June 2025,0,0,0
odisha,jagatsinghapur,June 2025,0,0,0
odisha,jajpur,June 2025,0,0,0
odisha,jharsuguda,June 2025,0,0,0
odisha,kalahandi,June 2025,0,0,0
odisha,kandhamal,June 2025,0,0,0
odisha,kendrapara,June 2025,0,0,0
odisha,keonjhar,June 2025,0,0,0
odisha,khordha,June 2025,0,0,0
odisha,koraput,June 2025,0,0,0
odisha,malkangiri,June 2025,0,0,0
odisha,mayurbhanj,June 2025,0,0,0
odisha,nabarangpur,June 2025,0,0,0
odisha,nayagarh,June 2025,0,0,0
odisha,nuapada,June 2025,0,0,0
odisha,puri,June 2025,0,0,0
