state_norm,district,month,bio_age_5_17,bio_age_17_
andhra pradesh,alluri sitharama raju,June 2025,1717,1219
andhra pradesh,anakapalli,June 2025,579,449
andhra pradesh,ananthapuramu,June 2025,22680,5402
andhra pradesh,annamayya,June 2025,903,507
andhra pradesh,bapatla,June 2025,822,465
andhra pradesh,chittoor,June 2025,21156,9672
andhra pradesh,dr b r ambedkar konaseema,June 2025,668,528
andhra pradesh,east godavari,June 2025,30081,12219
andhra pradesh,eluru,June 2025,899,693
andhra pradesh,guntur,June 2025,28176,13524
andhra pradesh,kakinada,June 2025,1091,690
andhra pradesh,krishna,June 2025,20590,10292
andhra pradesh,kurnool,June 2025,34015,13321
andhra pradesh,nandyal,June 2025,1222,735
andhra pradesh,ntr,June 2025,0,0
andhra pradesh,palnadu,June 2025,1400,705
andhra pradesh,parvathipuram manyam,June 2025,1058,879
andhra pradesh,prakasam,June 2025,23007,10067
andhra pradesh,sri potti sriramulu nellore,June 2025,1231,653
andhra pradesh,sri sathya sai,June 2025,1080,724
andhra pradesh,srikakulam,June 2025,15707,9101
andhra pradesh,tirupati,June 2025,935,722
andhra pradesh,visakhapatnam,June 2025,29728,15240
andhra pradesh,vizianagaram,June 2025,13716,7158
andhra pradesh,west godavari,June 2025,21049,10030
andhra pradesh,y s r kadapa,June 2025,0,0
arunachal pradesh,anjaw,June 2025,50,58
arunachal pradesh,bichom,June 2025,0,0
arunachal pradesh,changlang,June 2025,386,288
arunachal pradesh,dibang valley,June 2025,19,17
arunachal pradesh,east kameng,June 2025,228,194
arunachal pradesh,east siang,June 2025,127,121
arunachal pradesh,kamle,June 2025,10,15
arunachal pradesh,keyi panyor,June 2025,0,0
arunachal pradesh,kra daadi,June 2025,73,56
arunachal pradesh,kurung kumey,June 2025,88,201
arunachal pradesh,leparada,June 2025,0,0
arunachal pradesh,lohit,June 2025,116,270
arunachal pradesh,longding,June 2025,141,136
arunachal pradesh,lower dibang valley,June 2025,118,113
arunachal pradesh,lower siang,June 2025,0,0
arunachal pradesh,lower subansiri,June 2025,108,129
arunachal pradesh,namsai,June 2025,484,414
arunachal pradesh,pakke kessang,June 2025,0,0
arunachal pradesh,papum pare,June 2025,322,559
arunachal pradesh,shi yomi,June 2025,20,14
arunachal pradesh,siang,June 2025,76,53
arunachal pradesh,tawang,June 2025,99,70
arunachal pradesh,tirap,June 2025,100,88
arunachal pradesh,upper siang,June 2025,59,50
arunachal pradesh,upper subansiri,June 2025,260,219
arunachal pradesh,west kameng,June 2025,279,489
arunachal pradesh,west siang,June 2025,236,185
assam,bajali,June 2025,0,0
assam,baksa,June 2025,687,453
assam,barpeta,June 2025,5269,2303
assam,biswanath,June 2025,448,307
assam,bongaigaon,June 2025,1466,1039
assam,cachar,June 2025,2385,2077
assam,charaideo,June 2025,739,258
assam,chirang,June 2025,2909,799
assam,darrang,June 2025,1105,1010
assam,dhemaji,June 2025,779,658
assam,dhubri,June 2025,2047,1607
assam,dibrugarh,June 2025,1441,1138
assam,dima hasao,June 2025,0,0
assam,goalpara,June 2025,953,949
assam,golaghat,June 2025,860,774
assam,hailakandi,June 2025,2335,708
assam,hojai,June 2025,789,1082
assam,jorhat,June 2025,553,518
assam,kamrup,June 2025,1688,1211
assam,kamrup metro,June 2025,977,1161
assam,karbi anglong,June 2025,1265,854
assam,kokrajhar,June 2025,1208,1002
assam,lakhimpur,June 2025,791,787
assam,majuli,June 2025,116,90
assam,marigaon,June 2025,984,1203
assam,nagaon,June 2025,2008,5325
assam,nalbari,June 2025,516,439
assam,sivasagar,June 2025,0,0
assam,sonitpur,June 2025,1071,1074
assam,south salmara mancachar,June 2025,246,153
assam,sribhumi,June 2025,0,0
assam,tamulpur,June 2025,0,0
assam,tinsukia,June 2025,1221,907
assam,udalguri,June 2025,761,714
assam,west karbi anglong,June 2025,37,67
bihar,araria,June 2025,6297,6897
bihar,arwal,June 2025,1400,1612
bihar,aurangabad,June 2025,5322,4916
bihar,banka,June 2025,5242,4681
bihar,begusarai,June 2025,6868,6698
bihar,bhagalpur,June 2025,6635,7081
bihar,bhojpur,June 2025,4660,5672
bihar,buxar,June 2025,2962,3458
bihar,darbhanga,June 2025,9869,10551
bihar,gaya,June 2025,9699,8991
bihar,gopalganj,June 2025,4991,5961
bihar,jamui,June 2025,4149,3385
bihar,jehanabad,June 2025,1798,1986
bihar,kaimur bhabua,June 2025,4348,4208
bihar,katihar,June 2025,10483,11190
bihar,khagaria,June 2025,3699,3615
bihar,kishanganj,June 2025,5102,8010
bihar,lakhisarai,June 2025,2279,2513
bihar,madhepura,June 2025,5282,5323
bihar,madhubani,June 2025,10929,12131
bihar,munger,June 2025,2341,2889
bihar,muzaffarpur,June 2025,10149,11006
bihar,nalanda,June 2025,5457,7096
bihar,nawada,June 2025,4748,4782
bihar,pashchim champaran,June 2025,0,0
bihar,patna,June 2025,11445,12409
bihar,purbi champaran,June 2025,0,0
bihar,purnia,June 2025,18137,12252
bihar,rohtas,June 2025,5400,6526
bihar,saharsa,June 2025,3919,5634
bihar,samastipur,June 2025,9322,9529
bihar,saran,June 2025,7037,8676
bihar,sheikhpura,June 2025,1830,2314
bihar,sheohar,June 2025,1427,1825
bihar,sitamarhi,June 2025,9950,9291
bihar,siwan,June 2025,5849,7052
bihar,supaul,June 2025,4402,5428
bihar,vaishali,June 2025,7408,9470
chandigarh,chandigarh,June 2025,2184,3046
chhattisgarh,balod,June 2025,2672,9224
chhattisgarh,balodabazar bhatapara,June 2025,0,0
chhattisgarh,balrampur ramanujganj,June 2025,0,0
chhattisgarh,bastar,June 2025,2758,9334
chhattisgarh,bemetara,June 2025,3562,13006
chhattisgarh,bijapur,June 2025,1061,2280
chhattisgarh,bilaspur,June 2025,5831,17701
chhattisgarh,dakshin bastar dantewada,June 2025,893,3014
chhattisgarh,dhamtari,June 2025,2370,10224
chhattisgarh,durg,June 2025,4720,14888
chhattisgarh,gariyaband,June 2025,1400,5010
chhattisgarh,gaurela pendra marwahi,June 2025,86,317
chhattisgarh,janjgir champa,June 2025,5174,16117
chhattisgarh,jashpur,June 2025,2626,6403
chhattisgarh,kabeerdham,June 2025,1358,2476
chhattisgarh,khairagarh chhuikhadan gandai,June 2025,41,408
chhattisgarh,kondagaon,June 2025,1771,9901
chhattisgarh,korba,June 2025,3587,10194
chhattisgarh,korea,June 2025,0,0
chhattisgarh,mahasamund,June 2025,3594,14035
chhattisgarh,manendragarh chirmiri bharatpur m c b,June 2025,0,0
chhattisgarh,mohla manpur ambagarh chouki,June 2025,269,906
chhattisgarh,mungeli,June 2025,2484,4970
chhattisgarh,narayanpur,June 2025,585,1744
chhattisgarh,raigarh,June 2025,3507,17101
chhattisgarh,raipur,June 2025,5427,18192
chhattisgarh,rajnandgaon,June 2025,6703,23168
chhattisgarh,sakti,June 2025,187,923
chhattisgarh,sarangarh bilaigarh,June 2025,0,0
chhattisgarh,sukma,June 2025,1344,2625
chhattisgarh,surajpur,June 2025,2271,7900
chhattisgarh,surguja,June 2025,2568,6491
chhattisgarh,uttar bastar kanker,June 2025,676,4834
delhi,central,June 2025,0,0
delhi,east,June 2025,0,0
delhi,new delhi,June 2025,208,258
delhi,north,June 2025,0,0
delhi,north east,June 2025,190,4639
delhi,north west,June 2025,0,0
delhi,shahdara,June 2025,321,637
delhi,south,June 2025,0,0
delhi,south east,June 2025,0,0
delhi,south west,June 2025,0,0
delhi,west,June 2025,0,0
goa,north goa,June 2025,1345,2462
goa,south goa,June 2025,1368,2178
gujarat,ahmedabad,June 2025,22504,36663
gujarat,amreli,June 2025,5653,5104
gujarat,anand,June 2025,7010,8279
gujarat,arvalli,June 2025,3028,1320
gujarat,banas kantha,June 2025,10585,9827
gujarat,bharuch,June 2025,4619,4893
gujarat,bhavnagar,June 2025,9620,10417
gujarat,botad,June 2025,1598,889
gujarat,chhotaudepur,June 2025,2707,1873
gujarat,dahod,June 2025,8612,6286
gujarat,dangs,June 2025,0,0
gujarat,devbhumi dwarka,June 2025,2545,1141
gujarat,gandhinagar,June 2025,5724,6342
gujarat,gir somnath,June 2025,2978,1744
gujarat,jamnagar,June 2025,6281,5681
gujarat,junagadh,June 2025,4619,9540
gujarat,kachchh,June 2025,10676,8032
gujarat,kheda,June 2025,8100,9083
gujarat,mahesana,June 2025,7017,7975
gujarat,mahisagar,June 2025,2534,1604
gujarat,morbi,June 2025,3322,1539
gujarat,narmada,June 2025,2418,2875
gujarat,navsari,June 2025,2944,2731
gujarat,panch mahals,June 2025,0,0
gujarat,patan,June 2025,5327,5133
gujarat,porbandar,June 2025,2477,2575
gujarat,rajkot,June 2025,13013,13217
gujarat,sabar kantha,June 2025,0,0
gujarat,surat,June 2025,15387,17757
gujarat,surendranagar,June 2025,0,0
gujarat,tapi,June 2025,1772,2413
gujarat,vadodara,June 2025,9852,17693
gujarat,valsad,June 2025,4755,5328
gujarat,vav tharad,June 2025,0,0
haryana,ambala,June 2025,2526,4960
haryana,bhiwani,June 2025,3285,7720
haryana,charkhi dadri,June 2025,316,1034
haryana,faridabad,June 2025,4416,6988
haryana,fatehabad,June 2025,1940,4176
haryana,gurugram,June 2025,0,0
haryana,hisar,June 2025,3731,7461
haryana,jhajjar,June 2025,2124,4007
haryana,jind,June 2025,3215,6700
haryana,kaithal,June 2025,2487,5543
haryana,karnal,June 2025,2516,6497
haryana,kurukshetra,June 2025,1835,4571
haryana,mahendragarh,June 2025,2014,3895
haryana,nuh,June 2025,0,0
haryana,palwal,June 2025,2259,2960
haryana,panchkula,June 2025,1639,2502
haryana,panipat,June 2025,2659,5265
haryana,rewari,June 2025,2229,3198
haryana,rohtak,June 2025,2529,6054
haryana,sirsa,June 2025,2761,6714
haryana,sonipat,June 2025,3162,6040
haryana,yamunanagar,June 2025,13,75
himachal pradesh,bilaspur,June 2025,589,1383
himachal pradesh,chamba,June 2025,807,2119
himachal pradesh,hamirpur,June 2025,940,1484
himachal pradesh,kangra,June 2025,2931,5645
himachal pradesh,kinnaur,June 2025,154,235
himachal pradesh,kullu,June 2025,802,1312
himachal pradesh,lahaul and spiti,June 2025,86,42
himachal pradesh,mandi,June 2025,2063,4644
himachal pradesh,shimla,June 2025,1211,2383
himachal pradesh,sirmaur,June 2025,1368,2065
himachal pradesh,solan,June 2025,1262,2218
himachal pradesh,una,June 2025,1082,2038
jammu and kashmir,anantnag,June 2025,2254,2342
jammu and kashmir,bandipora,June 2025,922,910
jammu and kashmir,baramulla,June 2025,1966,3575
jammu and kashmir,budgam,June 2025,2911,520
jammu and kashmir,doda,June 2025,2047,1697
jammu and kashmir,ganderbal,June 2025,412,714
jammu and kashmir,jammu,June 2025,4173,6560
jammu and kashmir,kathua,June 2025,3136,2091
jammu and kashmir,kishtwar,June 2025,1359,1237
jammu and kashmir,kulgam,June 2025,1730,1585
jammu and kashmir,kupwara,June 2025,2411,2605
jammu and kashmir,poonch,June 2025,0,0
jammu and kashmir,pulwama,June 2025,1015,1201
jammu and kashmir,rajouri,June 2025,2381,2317
jammu and kashmir,ramban,June 2025,1396,865
jammu and kashmir,reasi,June 2025,1661,1163
jammu and kashmir,samba,June 2025,594,528
jammu and kashmir,shopian,June 2025,0,0
jammu and kashmir,srinagar,June 2025,1832,4043
jammu and kashmir,udhampur,June 2025,2895,2353
jharkhand,bokaro,June 2025,4672,6527
jharkhand,chatra,June 2025,2614,3113
jharkhand,deoghar,June 2025,3080,3537
jharkhand,dhanbad,June 2025,4686,9545
jharkhand,dumka,June 2025,2799,3763
jharkhand,east singhbum,June 2025,5572,7485
jharkhand,garhwa,June 2025,4545,6374
jharkhand,giridih,June 2025,5097,5757
jharkhand,godda,June 2025,3486,3771
jharkhand,gumla,June 2025,3319,5738
jharkhand,hazaribagh,June 2025,4144,4542
jharkhand,jamtara,June 2025,1790,2338
jharkhand,khunti,June 2025,1719,2694
jharkhand,koderma,June 2025,1735,2740
jharkhand,latehar,June 2025,2163,2242
jharkhand,lohardaga,June 2025,1408,2683
jharkhand,pakur,June 2025,2542,2267
jharkhand,palamu,June 2025,5713,5976
jharkhand,ramgarh,June 2025,1463,1878
jharkhand,ranchi,June 2025,4881,10624
jharkhand,sahebganj,June 2025,3504,2882
jharkhand,saraikela kharsawan,June 2025,3184,4666
jharkhand,simdega,June 2025,2261,4924
jharkhand,west singhbhum,June 2025,5549,7678
karnataka,bagalkote,June 2025,5523,4562
karnataka,ballari,June 2025,3525,1834
karnataka,belagavi,June 2025,6276,3726
karnataka,bengaluru rural,June 2025,0,0
karnataka,bengaluru south,June 2025,0,0
karnataka,bengaluru urban,June 2025,0,0
karnataka,bidar,June 2025,4655,4638
karnataka,chamarajanagar,June 2025,1822,1844
karnataka,chikkaballapura,June 2025,2529,2663
karnataka,chikkamagaluru,June 2025,1520,978
karnataka,chitradurga,June 2025,4475,4086
karnataka,dakshina kannada,June 2025,3314,4486
karnataka,davanagere,June 2025,5304,7012
karnataka,dharwad,June 2025,4209,5287
karnataka,gadag,June 2025,3642,2397
karnataka,hassan,June 2025,4126,3537
karnataka,haveri,June 2025,4407,4587
karnataka,kalaburagi,June 2025,6180,3562
karnataka,kodagu,June 2025,1096,1192
karnataka,kolar,June 2025,3680,4315
karnataka,koppal,June 2025,5646,3466
karnataka,mandya,June 2025,4298,4356
karnataka,mysuru,June 2025,2891,2522
karnataka,raichur,June 2025,8397,6360
karnataka,shivamogga,June 2025,2927,1795
karnataka,tumakuru,June 2025,6313,8234
karnataka,udupi,June 2025,2462,1993
karnataka,uttara kannada,June 2025,3205,2584
karnataka,vijayanagara,June 2025,624,1540
karnataka,vijayapura,June 2025,5395,2550
karnataka,yadgir,June 2025,5364,3618
kerala,alappuzha,June 2025,4896,7908
kerala,ernakulam,June 2025,7679,11884
kerala,idukki,June 2025,2650,4074
kerala,kannur,June 2025,6951,9010
kerala,kasaragod,June 2025,5957,5185
kerala,kollam,June 2025,6971,11033
kerala,kottayam,June 2025,4627,7097
kerala,kozhikode,June 2025,7625,12037
kerala,malappuram,June 2025,13421,15467
kerala,palakkad,June 2025,9012,14528
kerala,pathanamthitta,June 2025,2687,5770
kerala,thiruvananthapuram,June 2025,7008,13659
kerala,thrissur,June 2025,9041,11565
kerala,wayanad,June 2025,2081,3360
ladakh,kargil,June 2025,41,72
ladakh,leh ladakh,June 2025,0,0
lakshadweep,lakshadweep district,June 2025,0,0
madhya pradesh,agar malwa,June 2025,966,1522
madhya pradesh,alirajpur,June 2025,5386,3124
madhya pradesh,anuppur,June 2025,4668,5297
madhya pradesh,ashoknagar,June 2025,8769,3715
madhya pradesh,balaghat,June 2025,9102,8142
madhya pradesh,barwani,June 2025,11789,7565
madhya pradesh,betul,June 2025,11735,13301
madhya pradesh,bhind,June 2025,7985,3500
madhya pradesh,bhopal,June 2025,11773,12022
madhya pradesh,burhanpur,June 2025,6330,7330
madhya pradesh,chhatarpur,June 2025,16506,9302
madhya pradesh,chhindwara,June 2025,8212,9025
madhya pradesh,damoh,June 2025,13524,7448
madhya pradesh,datia,June 2025,5057,2229
madhya pradesh,dewas,June 2025,10371,7813
madhya pradesh,dhar,June 2025,14151,8718
madhya pradesh,dindori,June 2025,6086,4083
madhya pradesh,guna,June 2025,15893,7304
madhya pradesh,gwalior,June 2025,9949,8222
madhya pradesh,harda,June 2025,3163,3408
madhya pradesh,indore,June 2025,13205,14425
madhya pradesh,jabalpur,June 2025,10347,7443
madhya pradesh,jhabua,June 2025,7795,3435
madhya pradesh,katni,June 2025,7376,5058
madhya pradesh,khandwa east nimar,June 2025,0,0
madhya pradesh,khargone west nimar,June 2025,0,0
madhya pradesh,maihar,June 2025,10,67
madhya pradesh,mandla,June 2025,6519,3741
madhya pradesh,mandsaur,June 2025,9255,5978
madhya pradesh,mauganj,June 2025,11,45
madhya pradesh,morena,June 2025,17497,6814
madhya pradesh,narmadapuram,June 2025,295,904
madhya pradesh,narsimhapur,June 2025,353,1103
madhya pradesh,neemuch,June 2025,6278,3534
madhya pradesh,niwari,June 2025,152,173
madhya pradesh,pandhurna,June 2025,17,68
madhya pradesh,panna,June 2025,9056,5017
madhya pradesh,raisen,June 2025,11788,5644
madhya pradesh,rajgarh,June 2025,14938,10552
madhya pradesh,ratlam,June 2025,11493,7364
madhya pradesh,rewa,June 2025,19702,8476
madhya pradesh,sagar,June 2025,22547,9845
madhya pradesh,satna,June 2025,14539,8010
madhya pradesh,sehore,June 2025,10218,9478
madhya pradesh,seoni,June 2025,7048,5057
madhya pradesh,shahdol,June 2025,9612,7047
madhya pradesh,shajapur,June 2025,12774,10517
madhya pradesh,sheopur,June 2025,7522,3417
madhya pradesh,shivpuri,June 2025,22208,12877
madhya pradesh,sidhi,June 2025,13380,5326
madhya pradesh,singrauli,June 2025,14527,3691
madhya pradesh,tikamgarh,June 2025,14739,8517
madhya pradesh,ujjain,June 2025,11970,8451
madhya pradesh,umaria,June 2025,3117,1755
madhya pradesh,vidisha,June 2025,11346,6378
maharashtra,ahilyanagar,June 2025,0,0
maharashtra,akola,June 2025,5342,13278
maharashtra,amravati,June 2025,10925,28240
maharashtra,beed,June 2025,10649,17133
maharashtra,bhandara,June 2025,2934,7798
maharashtra,buldhana,June 2025,7569,18005
maharashtra,chandrapur,June 2025,6704,18292
maharashtra,chhatrapati sambhajinagar,June 2025,174,808
maharashtra,dharashiv,June 2025,18,76
maharashtra,dhule,June 2025,7583,12312
maharashtra,gadchiroli,June 2025,4880,9991
maharashtra,gondia,June 2025,3374,6361
maharashtra,hingoli,June 2025,4905,8797
maharashtra,jalgaon,June 2025,15434,34928
maharashtra,jalna,June 2025,7067,13737
maharashtra,kolhapur,June 2025,10364,19311
maharashtra,latur,June 2025,8251,24852
maharashtra,mumbai,June 2025,12543,32461
maharashtra,mumbai suburban,June 2025,8478,9621
maharashtra,nagpur,June 2025,12644,28721
maharashtra,nanded,June 2025,12143,28651
maharashtra,nandurbar,June 2025,9617,15506
maharashtra,nashik,June 2025,21682,39230
maharashtra,palghar,June 2025,9219,8692
maharashtra,parbhani,June 2025,7124,13112
maharashtra,pune,June 2025,28350,40899
maharashtra,raigad,June 2025,362,1306
maharashtra,ratnagiri,June 2025,4674,8898
maharashtra,sangli,June 2025,8124,14868
maharashtra,satara,June 2025,8228,12837
maharashtra,sindhudurg,June 2025,1624,3034
maharashtra,solapur,June 2025,13736,23355
maharashtra,thane,June 2025,19358,44284
maharashtra,wardha,June 2025,3362,8963
maharashtra,washim,June 2025,3992,9776
maharashtra,yavatmal,June 2025,8793,24674
manipur,bishnupur,June 2025,584,395
manipur,chandel,June 2025,272,242
manipur,churachandpur,June 2025,589,813
manipur,imphal east,June 2025,802,779
manipur,imphal west,June 2025,1172,1040
manipur,jiribam,June 2025,11,128
manipur,kakching,June 2025,51,39
manipur,kamjong,June 2025,0,0
manipur,kangpokpi,June 2025,0,0
manipur,noney,June 2025,0,0
manipur,pherzawl,June 2025,0,0
manipur,senapati,June 2025,470,774
manipur,tamenglong,June 2025,196,307
manipur,tengnoupal,June 2025,0,0
manipur,thoubal,June 2025,989,863
manipur,ukhrul,June 2025,288,496
meghalaya,east garo hills,June 2025,122,238
meghalaya,east jaintia hills,June 2025,88,72
meghalaya,east khasi hills,June 2025,639,1183
meghalaya,eastern west khasi hills,June 2025,0,0
meghalaya,north garo hills,June 2025,51,39
meghalaya,ri bhoi,June 2025,168,169
meghalaya,south garo hills,June 2025,29,71
meghalaya,south west garo hills,June 2025,179,250
meghalaya,south west khasi hills,June 2025,100,92
meghalaya,west garo hills,June 2025,1198,4933
meghalaya,west jaintia hills,June 2025,319,217
meghalaya,west khasi hills,June 2025,354,328
mizoram,aizawl,June 2025,1331,1137
mizoram,champhai,June 2025,364,425
mizoram,hnahthial,June 2025,0,0
mizoram,khawzawl,June 2025,0,0
mizoram,kolasib,June 2025,346,414
mizoram,lawngtlai,June 2025,677,551
mizoram,lunglei,June 2025,583,400
mizoram,mamit,June 2025,442,191
mizoram,saitual,June 2025,0,0
mizoram,serchhip,June 2025,151,164
mizoram,siaha,June 2025,0,0
nagaland,chumoukedima,June 2025,39,100
nagaland,dimapur,June 2025,493,2105
nagaland,kiphire,June 2025,77,322
nagaland,kohima,June 2025,240,1228
nagaland,longleng,June 2025,70,405
nagaland,meluri,June 2025,0,0
nagaland,mokokchung,June 2025,145,760
nagaland,mon,June 2025,307,1265
nagaland,niuland,June 2025,0,0
nagaland,noklak,June 2025,21,81
nagaland,peren,June 2025,222,283
nagaland,phek,June 2025,71,608
nagaland,shamator,June 2025,0,0
nagaland,tseminyu,June 2025,0,0
nagaland,tuensang,June 2025,231,956
nagaland,wokha,June 2025,119,614
nagaland,zunheboto,June 2025,43,520
odisha,angul,June 2025,4120,3847
odisha,balangir,June 2025,5824,4952
odisha,balasore,June 2025,0,0
odisha,bargarh,June 2025,4974,4049
odisha,bhadrak,June 2025,4070,4391
odisha,boudh,June 2025,983,1163
odisha,cuttack,June 2025,6476,8066
odisha,deogarh,June 2025,0,0
odisha,dhenkanal,June 2025,3418,4369
odisha,gajapati,June 2025,4023,2974
odisha,ganjam,June 2025,11419,11404
odisha,jagatsinghapur,June 2025,2249,2827
odisha,jajpur,June 2025,5089,5356
odisha,jharsuguda,June 2025,1351,1503
odisha,kalahandi,June 2025,4711,4896
odisha,kandhamal,June 2025,3164,3001
odisha,kendrapara,June 2025,3475,4100
odisha,keonjhar,June 2025,0,0
odisha,khordha,June 2025,4694,5695
odisha,koraput,June 2025,6071,6047
odisha,malkangiri,June 2025,2902,2577
odisha,mayurbhanj,June 2025,10094,8939
odisha,nabarangpur,June 2025,6177,4663
odisha,nayagarh,June 2025,2961,3851
odisha,nuapada,June 2025,2742,2747
odisha,puri,June 2025,2820,3747
odisha,rayagada,June 2025,4738,3105
odisha,sambalpur,June 2025,3577,3050
odisha,sonepur,June 2025,1791,1211
odisha,sundargarh,June 2025,8038,7616
puducherry,karaikal,June 2025,409,912
puducherry,puducherry,June 2025,1388,1489
punjab,amritsar,June 2025,6805,12594
punjab,barnala,June 2025,2022,2650
