date,state,district,age_0_5,age_5_17,age_18_greater
2025-03-11,telangana,rangareddy,1,0,0
2025-03-11,telangana,sangareddy,16,3,0
2025-03-11,telangana,siddipet,12,3,0
2025-03-11,telangana,suryapet,20,2,0
2025-03-11,telangana,vikarabad,18,5,0
2025-03-11,telangana,wanaparthy,9,4,0
2025-03-11,telangana,warangal,22,3,0
2025-03-11,telangana,warangal rural,8,0,1
2025-03-11,telangana,warangal urban,5,0,0
2025-03-11,telangana,yadadri.,13,0,0
2025-03-11,tripura,dhalai,4,3,1
2025-03-11,tripura,gomati,2,3,0
2025-03-11,tripura,khowai,3,1,0
2025-03-11,tripura,north tripura,2,1,0
2025-03-11,tripura,sepahijala,9,3,0
2025-03-11,tripura,south tripura,13,12,0
2025-03-11,tripura,unakoti,3,0,0
2025-03-11,tripura,west tripura,27,6,0
2025-03-11,uttar pradesh,agra,56,46,3
2025-03-11,uttar pradesh,aligarh,25,34,0
2025-03-11,uttar pradesh,allahabad,46,36,5
2025-03-11,uttar pradesh,ambedkar nagar,30,31,0
2025-03-11,uttar pradesh,amethi,34,23,1
2025-03-11,uttar pradesh,amroha,26,18,0
2025-03-11,uttar pradesh,auraiya,22,15,0
2025-03-11,uttar pradesh,ayodhya,1,1,0
2025-03-11,uttar pradesh,azamgarh,44,90,4
2025-03-11,uttar pradesh,baghpat,14,9,0
2025-03-11,uttar pradesh,bahraich,24,51,8
2025-03-11,uttar pradesh,ballia,17,42,0
2025-03-11,uttar pradesh,balrampur,15,40,5
2025-03-11,uttar pradesh,banda,21,17,0
2025-03-11,uttar pradesh,bara banki,35,25,0
2025-03-11,uttar pradesh,barabanki,2,0,0
2025-03-11,uttar pradesh,bareilly,64,43,8
2025-03-11,uttar pradesh,basti,29,34,0
2025-03-11,uttar pradesh,bhadohi,2,4,0
2025-03-11,uttar pradesh,bijnor,84,24,1
2025-03-11,uttar pradesh,budaun,22,36,3
2025-03-11,uttar pradesh,bulandshahar,0,1,0
2025-03-11,uttar pradesh,bulandshahr,34,46,0
2025-03-11,uttar pradesh,chandauli,18,24,0
2025-03-11,uttar pradesh,chitrakoot,18,20,0
2025-03-11,uttar pradesh,deoria,14,22,1
2025-03-11,uttar pradesh,etah,17,13,4
2025-03-11,uttar pradesh,etawah,18,17,1
2025-03-11,uttar pradesh,faizabad,25,15,0
2025-03-11,uttar pradesh,farrukhabad,22,31,0
2025-03-11,uttar pradesh,fatehpur,32,40,0
2025-03-11,uttar pradesh,firozabad,18,23,2
2025-03-11,uttar pradesh,gautam buddha nagar,24,30,1
2025-03-11,uttar pradesh,ghaziabad,54,47,20
2025-03-11,uttar pradesh,ghazipur,32,56,0
2025-03-11,uttar pradesh,gonda,34,25,0
2025-03-11,uttar pradesh,gorakhpur,26,35,2
2025-03-11,uttar pradesh,hamirpur,18,3,0
2025-03-11,uttar pradesh,hapur,16,5,0
2025-03-11,uttar pradesh,hardoi,69,56,3
2025-03-11,uttar pradesh,hathras,24,11,1
2025-03-11,uttar pradesh,jalaun,14,16,0
2025-03-11,uttar pradesh,jaunpur,31,55,0
2025-03-11,uttar pradesh,jhansi,36,19,0
2025-03-11,uttar pradesh,kannauj,22,26,0
2025-03-11,uttar pradesh,kanpur dehat,25,18,0
2025-03-11,uttar pradesh,kanpur nagar,44,52,2
2025-03-11,uttar pradesh,kasganj,5,14,0
2025-03-11,uttar pradesh,kaushambi,16,16,0
2025-03-11,uttar pradesh,kheri,47,73,1
2025-03-11,uttar pradesh,kushinagar,22,38,0
2025-03-11,uttar pradesh,lalitpur,28,10,0
2025-03-11,uttar pradesh,lucknow,58,43,1
2025-03-11,uttar pradesh,maharajganj,12,37,2
2025-03-11,uttar pradesh,mahoba,21,4,0
2025-03-11,uttar pradesh,mainpuri,23,29,0
2025-03-11,uttar pradesh,mathura,25,45,1
2025-03-11,uttar pradesh,mau,14,31,0
2025-03-11,uttar pradesh,meerut,58,40,3
2025-03-11,uttar pradesh,mirzapur,20,25,0
2025-03-11,uttar pradesh,moradabad,36,18,0
2025-03-11,uttar pradesh,muzaffarnagar,31,29,1
2025-03-11,uttar pradesh,pilibhit,28,9,1
2025-03-11,uttar pradesh,pratapgarh,37,21,0
2025-03-11,uttar pradesh,prayagraj,2,7,0
2025-03-11,uttar pradesh,rae bareli,39,19,1
2025-03-11,uttar pradesh,rampur,43,34,2
2025-03-11,uttar pradesh,saharanpur,59,15,0
2025-03-11,uttar pradesh,sambhal,16,34,5
2025-03-11,uttar pradesh,sant kabir nagar,11,21,0
2025-03-11,uttar pradesh,sant ravidas nagar,10,17,0
2025-03-11,uttar pradesh,sant ravidas nagar bhadohi,1,0,0
2025-03-11,uttar pradesh,shahjahanpur,36,36,2
2025-03-11,uttar pradesh,shamli,33,16,0
2025-03-11,uttar pradesh,shrawasti,8,11,2
2025-03-11,uttar pradesh,siddharthnagar,17,58,1
2025-03-11,uttar pradesh,sitapur,60,78,11
2025-03-11,uttar pradesh,sonbhadra,9,15,0
2025-03-11,uttar pradesh,sultanpur,38,19,0
2025-03-11,uttar pradesh,unnao,25,32,0
2025-03-11,uttar pradesh,varanasi,44,75,0
2025-03-11,uttarakhand,almora,18,1,0
2025-03-11,uttarakhand,bageshwar,11,0,0
2025-03-11,uttarakhand,chamoli,18,1,0
2025-03-11,uttarakhand,champawat,8,2,0
2025-03-11,uttarakhand,dehradun,47,12,1
2025-03-11,uttarakhand,hardwar,3,0,0
2025-03-11,uttarakhand,haridwar,55,13,0
2025-03-11,uttarakhand,nainital,49,4,0
2025-03-11,uttarakhand,pauri garhwal,16,2,0
2025-03-11,uttarakhand,pithoragarh,18,1,2
2025-03-11,uttarakhand,rudraprayag,12,1,0
2025-03-11,uttarakhand,tehri garhwal,30,4,0
2025-03-11,uttarakhand,udham singh nagar,27,9,1
2025-03-11,uttarakhand,uttarkashi,13,2,0
2025-03-11,west bengal,alipurduar,7,3,0
2025-03-11,west bengal,bankura,182,25,0
2025-03-11,west bengal,barddhaman,142,37,0
2025-03-11,west bengal,bardhaman,17,4,0
2025-03-11,west bengal,birbhum,128,16,0
2025-03-11,west bengal,cooch behar,39,15,1
2025-03-11,west bengal,dakshin dinajpur,40,8,0
2025-03-11,west bengal,darjeeling,20,15,0
2025-03-11,west bengal,darjiling,2,3,0
2025-03-11,west bengal,east midnapore,17,5,0
2025-03-11,west bengal,haora,22,11,0
2025-03-11,west bengal,hooghly,82,35,0
2025-03-11,west bengal,howrah,55,30,0
2025-03-11,west bengal,jalpaiguri,40,42,2
2025-03-11,west bengal,jhargram,6,5,0
2025-03-11,west bengal,kalimpong,3,3,0
2025-03-11,west bengal,koch bihar,20,9,0
2025-03-11,west bengal,kolkata,47,49,3
2025-03-11,west bengal,malda,99,46,0
2025-03-11,west bengal,maldah,10,6,0
2025-03-11,west bengal,medinipur,2,0,0
2025-03-11,west bengal,murshidabad,359,43,0
2025-03-11,west bengal,nadia,83,37,0
2025-03-11,west bengal,north 24 parganas,175,51,2
2025-03-11,west bengal,north dinajpur,3,2,0
2025-03-11,west bengal,north twenty four parganas,8,5,0
2025-03-11,west bengal,paschim bardhaman,5,2,1
2025-03-11,west bengal,paschim medinipur,116,28,0
2025-03-11,west bengal,purba bardhaman,31,10,0
2025-03-11,west bengal,purba medinipur,100,9,0
2025-03-11,west bengal,purulia,3,0,0
2025-03-11,west bengal,puruliya,67,31,0
2025-03-11,west bengal,south 24 parganas,228,116,0
2025-03-11,west bengal,south dinajpur,2,3,0
2025-03-11,west bengal,south twenty four parganas,43,20,0
2025-03-11,west bengal,uttar dinajpur,93,42,3
2025-03-11,west bengal,west midnapore,11,3,0
2025-04-09,andaman & nicobar islands,andamans,3,0,0
2025-04-09,andaman & nicobar islands,south andaman,2,0,0
2025-04-09,andaman and nicobar islands,nicobar,4,0,0
2025-04-09,andaman and nicobar islands,north and middle andaman,3,0,0
2025-04-09,andaman and nicobar islands,south andaman,4,1,0
2025-04-09,andhra pradesh,adilabad,30,3,0
2025-04-09,andhra pradesh,alluri sitharama raju,10,1,0
2025-04-09,andhra pradesh,anakapalli,7,0,0
2025-04-09,andhra pradesh,anantapur,54,5,0
2025-04-09,andhra pradesh,ananthapur,17,3,0
2025-04-09,andhra pradesh,ananthapuramu,44,3,0
2025-04-09,andhra pradesh,annamayya,17,0,5
2025-04-09,andhra pradesh,bapatla,4,0,0
2025-04-09,andhra pradesh,chittoor,101,8,0
2025-04-09,andhra pradesh,cuddapah,86,4,0
2025-04-09,andhra pradesh,dr. b. r. ambedkar konaseema,3,0,1
2025-04-09,andhra pradesh,east godavari,102,12,0
2025-04-09,andhra pradesh,eluru,9,0,0
2025-04-09,andhra pradesh,guntur,102,17,0
2025-04-09,andhra pradesh,hyderabad,64,20,0
2025-04-09,andhra pradesh,k.v. rangareddy,1,0,0
2025-04-09,andhra pradesh,k.v.rangareddy,1,0,0
2025-04-09,andhra pradesh,kakinada,9,0,2
2025-04-09,andhra pradesh,karim nagar,2,1,0
2025-04-09,andhra pradesh,karimnagar,15,4,0
2025-04-09,andhra pradesh,khammam,21,9,0
2025-04-09,andhra pradesh,krishna,99,6,0
2025-04-09,andhra pradesh,kurnool,157,18,2
2025-04-09,andhra pradesh,mahabub nagar,25,10,0
2025-04-09,andhra pradesh,mahbubnagar,16,7,0
2025-04-09,andhra pradesh,medak,25,2,0
2025-04-09,andhra pradesh,n. t. r,12,2,1
2025-04-09,andhra pradesh,nalgonda,22,6,0
2025-04-09,andhra pradesh,nandyal,5,0,1
2025-04-09,andhra pradesh,nellore,70,9,0
2025-04-09,andhra pradesh,nizamabad,12,0,0
2025-04-09,andhra pradesh,palnadu,8,2,0
2025-04-09,andhra pradesh,parvathipuram manyam,5,0,0
2025-04-09,andhra pradesh,prakasam,95,22,3
2025-04-09,andhra pradesh,rangareddi,33,8,0
2025-04-09,andhra pradesh,sri potti sriramulu nellore,11,18,5
2025-04-09,andhra pradesh,sri sathya sai,12,0,0
2025-04-09,andhra pradesh,srikakulam,51,0,1
2025-04-09,andhra pradesh,tirupati,9,1,0
2025-04-09,andhra pradesh,visakhapatnam,87,6,0
2025-04-09,andhra pradesh,vizianagaram,51,3,0
2025-04-09,andhra pradesh,warangal,27,5,0
2025-04-09,andhra pradesh,west godavari,76,10,0
2025-04-09,andhra pradesh,y. s. r,9,0,0
2025-04-09,arunachal pradesh,changlang,30,13,0
2025-04-09,arunachal pradesh,east kameng,10,4,0
2025-04-09,arunachal pradesh,east siang,1,2,0
2025-04-09,arunachal pradesh,kamle,2,5,0
2025-04-09,arunachal pradesh,kra daadi,2,1,0
2025-04-09,arunachal pradesh,kurung kumey,0,1,0
2025-04-09,arunachal pradesh,lohit,1,0,0
2025-04-09,arunachal pradesh,longding,0,10,0
2025-04-09,arunachal pradesh,lower dibang valley,0,1,0
2025-04-09,arunachal pradesh,lower siang,0,3,0
2025-04-09,arunachal pradesh,lower subansiri,2,2,0
2025-04-09,arunachal pradesh,namsai,0,1,0
2025-04-09,arunachal pradesh,papum pare,2,2,0
2025-04-09,arunachal pradesh,siang,1,1,0
2025-04-09,arunachal pradesh,tirap,1,0,0
2025-04-09,arunachal pradesh,west kameng,2,4,0
2025-04-09,arunachal pradesh,west siang,2,3,0
2025-04-09,assam,baksa,36,11,0
2025-04-09,assam,barpeta,171,50,0
2025-04-09,assam,biswanath,18,4,1
2025-04-09,assam,bongaigaon,30,5,0
2025-04-09,assam,cachar,110,47,0
2025-04-09,assam,charaideo,11,5,0
2025-04-09,assam,chirang,20,14,0
2025-04-09,assam,darrang,51,25,0
2025-04-09,assam,dhemaji,38,15,3
2025-04-09,assam,dhubri,141,40,0
2025-04-09,assam,dibrugarh,51,22,5
2025-04-09,assam,goalpara,129,24,5
2025-04-09,assam,golaghat,80,24,0
2025-04-09,assam,hailakandi,70,38,0
2025-04-09,assam,hojai,53,8,0
2025-04-09,assam,jorhat,33,17,0
2025-04-09,assam,kamrup,109,39,2
2025-04-09,assam,kamrup metro,27,20,0
2025-04-09,assam,karbi anglong,28,16,11
2025-04-09,assam,karimganj,185,65,0
2025-04-09,assam,kokrajhar,22,16,4
2025-04-09,assam,lakhimpur,52,30,0
2025-04-09,assam,majuli,11,4,0
2025-04-09,assam,marigaon,61,33,3
2025-04-09,assam,nagaon,176,59,0
2025-04-09,assam,nalbari,122,38,1
2025-04-09,assam,north cachar hills,8,5,0
2025-04-09,assam,sibsagar,28,11,1
2025-04-09,assam,sonitpur,69,41,0
2025-04-09,assam,south salmara mankachar,16,8,0
2025-04-09,assam,sribhumi,1,2,0
2025-04-09,assam,tamulpur district,1,0,0
2025-04-09,assam,tinsukia,48,33,2
2025-04-09,assam,udalguri,42,15,0
2025-04-09,assam,west karbi anglong,0,6,3
2025-04-09,bihar,araria,104,67,0
2025-04-09,bihar,arwal,11,47,0
2025-04-09,bihar,aurangabad,21,102,0
2025-04-09,bihar,aurangabad(bh),2,0,0
2025-04-09,bihar,banka,35,45,1
2025-04-09,bihar,begusarai,112,63,0
2025-04-09,bihar,bhabua,1,0,0
2025-04-09,bihar,bhagalpur,73,75,1
2025-04-09,bihar,bhojpur,31,113,2
2025-04-09,bihar,buxar,18,78,0
2025-04-09,bihar,darbhanga,136,116,0
2025-04-09,bihar,east champaran,125,203,10
2025-04-09,bihar,gaya,48,175,0
2025-04-09,bihar,gopalganj,53,82,0
2025-04-09,bihar,jamui,33,43,0
2025-04-09,bihar,jehanabad,8,22,0
2025-04-09,bihar,kaimur (bhabua),55,74,0
2025-04-09,bihar,katihar,130,56,0
2025-04-09,bihar,khagaria,59,61,1
2025-04-09,bihar,kishanganj,89,43,0
2025-04-09,bihar,lakhisarai,24,17,0
2025-04-09,bihar,madhepura,71,118,1
2025-04-09,bihar,madhubani,117,117,3
2025-04-09,bihar,munger,23,43,0
2025-04-09,bihar,muzaffarpur,128,120,1
2025-04-09,bihar,nalanda,28,96,2
2025-04-09,bihar,nawada,33,189,0
2025-04-09,bihar,pashchim champaran,2,1,0
2025-04-09,bihar,patna,77,207,1
2025-04-09,bihar,purba champaran,5,5,0
2025-04-09,bihar,purnea,1,3,0
2025-04-09,bihar,purnia,120,80,0
2025-04-09,bihar,rohtas,32,83,1
2025-04-09,bihar,saharsa,79,75,2
2025-04-09,bihar,samastipur,130,91,3
2025-04-09,bihar,samstipur,0,3,0
2025-04-09,bihar,saran,80,168,2
2025-04-09,bihar,sheikhpura,13,28,1
2025-04-09,bihar,sheikpura,0,1,0
2025-04-09,bihar,sheohar,18,3,0
2025-04-09,bihar,sitamarhi,82,96,6
2025-04-09,bihar,siwan,67,152,1
2025-04-09,bihar,supaul,46,36,0
2025-04-09,bihar,vaishali,101,133,0
2025-04-09,bihar,west champaran,105,218,4
2025-04-09,chandigarh,chandigarh,29,4,1
2025-04-09,chhattisgarh,balod,13,0,0
2025-04-09,chhattisgarh,baloda bazar,37,5,0
2025-04-09,chhattisgarh,balrampur,45,10,0
2025-04-09,chhattisgarh,bastar,26,17,0
2025-04-09,chhattisgarh,bemetara,25,3,0
2025-04-09,chhattisgarh,bijapur,12,14,9
2025-04-09,chhattisgarh,bilaspur,87,23,0
2025-04-09,chhattisgarh,dakshin bastar dantewada,5,4,0
2025-04-09,chhattisgarh,dantewada,1,4,0
2025-04-09,chhattisgarh,dhamtari,13,1,0
2025-04-09,chhattisgarh,durg,28,2,5
2025-04-09,chhattisgarh,gariyaband,22,4,0
2025-04-09,chhattisgarh,gaurela-pendra-marwahi,0,1,0
2025-04-09,chhattisgarh,janjgir - champa,1,0,0
2025-04-09,chhattisgarh,janjgir-champa,48,12,0
2025-04-09,chhattisgarh,jashpur,3,1,0
2025-04-09,chhattisgarh,kabeerdham,12,1,0
2025-04-09,chhattisgarh,kanker,28,7,0
2025-04-09,chhattisgarh,kawardha,20,6,0
2025-04-09,chhattisgarh,khairagarh chhuikhadan gandai,0,1,0
2025-04-09,chhattisgarh,kondagaon,36,12,0
2025-04-09,chhattisgarh,korba,19,2,0
2025-04-09,chhattisgarh,koriya,2,4,0
2025-04-09,chhattisgarh,mahasamund,42,8,1
2025-04-09,chhattisgarh,mohla-manpur-ambagarh chouki,1,1,1
2025-04-09,chhattisgarh,mungeli,21,2,0
2025-04-09,chhattisgarh,narayanpur,4,1,0
2025-04-09,chhattisgarh,raigarh,34,5,0
2025-04-09,chhattisgarh,raipur,89,10,0
2025-04-09,chhattisgarh,rajnandgaon,55,6,0
2025-04-09,chhattisgarh,sakti,6,4,0
2025-04-09,chhattisgarh,sukma,6,3,0
2025-04-09,chhattisgarh,surajpur,14,1,0
2025-04-09,chhattisgarh,surguja,26,7,0
2025-04-09,chhattisgarh,uttar bastar kanker,10,0,0
2025-04-09,dadra and nagar haveli,dadra and nagar haveli,6,1,0
2025-04-09,dadra and nagar haveli and daman and diu,dadra and nagar haveli,1,2,0
2025-04-09,daman & diu,daman,1,0,0
2025-04-09,delhi,central delhi,19,6,0
2025-04-09,delhi,east delhi,87,16,0
2025-04-09,delhi,new delhi,1,0,0
2025-04-09,delhi,north delhi,22,14,0
2025-04-09,delhi,north east,14,13,0
2025-04-09,delhi,north east delhi,71,26,0
2025-04-09,delhi,north west delhi,152,52,2
2025-04-09,delhi,shahdara,2,0,0
2025-04-09,delhi,south delhi,114,33,1
2025-04-09,delhi,south west delhi,65,31,3
2025-04-09,delhi,west delhi,143,33,2
2025-04-09,goa,north goa,13,2,1
2025-04-09,goa,south goa,18,3,1
2025-04-09,gujarat,ahmadabad,15,3,0
2025-04-09,gujarat,ahmedabad,173,115,4
2025-04-09,gujarat,amreli,48,5,1
2025-04-09,gujarat,anand,43,5,0
2025-04-09,gujarat,arvalli,17,6,0
2025-04-09,gujarat,banas kantha,0,1,0
2025-04-09,gujarat,banaskantha,125,104,12
2025-04-09,gujarat,bharuch,31,5,0
2025-04-09,gujarat,bhavnagar,71,31,5
2025-04-09,gujarat,botad,14,1,3
2025-04-09,gujarat,chhotaudepur,8,3,2
2025-04-09,gujarat,dahod,14,15,1
2025-04-09,gujarat,devbhumi dwarka,22,3,2
2025-04-09,gujarat,dohad,5,4,0
2025-04-09,gujarat,gandhinagar,52,10,2
2025-04-09,gujarat,gir somnath,30,6,1
2025-04-09,gujarat,jamnagar,53,17,3
2025-04-09,gujarat,junagadh,93,17,0
2025-04-09,gujarat,kachchh,50,28,9
2025-04-09,gujarat,kheda,47,12,4
2025-04-09,gujarat,mahesana,59,9,0
2025-04-09,gujarat,mahisagar,5,4,0
2025-04-09,gujarat,morbi,23,6,3
2025-04-09,gujarat,narmada,9,2,0
2025-04-09,gujarat,navsari,18,1,0
2025-04-09,gujarat,panch mahals,1,0,0
2025-04-09,gujarat,panchmahals,16,8,1
2025-04-09,gujarat,patan,59,20,3
2025-04-09,gujarat,porbandar,21,4,3
2025-04-09,gujarat,rajkot,114,33,1
2025-04-09,gujarat,sabar kantha,1,0,0
2025-04-09,gujarat,sabarkantha,36,30,8
2025-04-09,gujarat,surat,173,75,8
2025-04-09,gujarat,surendra nagar,55,25,4
2025-04-09,gujarat,surendranagar,2,0,0
2025-04-09,gujarat,tapi,24,4,1
2025-04-09,gujarat,the dangs,16,2,2
2025-04-09,gujarat,vadodara,81,28,6
2025-04-09,gujarat,valsad,18,19,1
2025-04-09,haryana,ambala,13,0,0
2025-04-09,haryana,bhiwani,38,1,0
2025-04-09,haryana,charkhi dadri,5,0,0
2025-04-09,haryana,faridabad,85,37,1
2025-04-09,haryana,fatehabad,13,0,0
2025-04-09,haryana,gurgaon,45,9,0
2025-04-09,haryana,hisar,44,2,0
2025-04-09,haryana,jhajjar,35,0,0
2025-04-09,haryana,jhajjar *,0,1,0
2025-04-09,haryana,jind,46,2,0
2025-04-09,haryana,kaithal,17,1,0
2025-04-09,haryana,karnal,49,2,0
2025-04-09,haryana,kurukshetra,34,1,0
2025-04-09,haryana,mahendragarh,38,2,0
2025-04-09,haryana,mewat,39,5,0
2025-04-09,haryana,palwal,29,3,0
2025-04-09,haryana,panchkula,10,2,0
2025-04-09,haryana,panipat,26,6,0
2025-04-09,haryana,rewari,24,0,0
2025-04-09,haryana,rohtak,16,3,0
2025-04-09,haryana,sirsa,23,1,0
2025-04-09,haryana,sonipat,35,1,0
2025-04-09,haryana,yamuna nagar,54,2,0
2025-04-09,haryana,yamunanagar,2,0,0
2025-04-09,himachal pradesh,bilaspur,10,0,0
2025-04-09,himachal pradesh,chamba,2,0,0
2025-04-09,himachal pradesh,hamirpur,14,0,0
2025-04-09,himachal pradesh,kangra,42,3,0
2025-04-09,himachal pradesh,kinnaur,0,2,0
2025-04-09,himachal pradesh,lahul & spiti,1,0,0
2025-04-09,himachal pradesh,mandi,11,1,0
2025-04-09,himachal pradesh,shimla,6,4,0
2025-04-09,himachal pradesh,sirmaur,4,1,0
2025-04-09,himachal pradesh,solan,8,1,0
2025-04-09,himachal pradesh,una,14,0,0
2025-04-09,jammu & kashmir,baramula,2,0,0
2025-04-09,jammu & kashmir,jammu,0,1,0
2025-04-09,jammu and kashmir,anantnag,29,6,0
2025-04-09,jammu and kashmir,badgam,20,6,0
2025-04-09,jammu and kashmir,bandipore,19,3,0
2025-04-09,jammu and kashmir,baramula,41,10,0
2025-04-09,jammu and kashmir,budgam,6,0,0
2025-04-09,jammu and kashmir,doda,5,1,0
2025-04-09,jammu and kashmir,ganderbal,10,0,0
2025-04-09,jammu and kashmir,jammu,39,10,1
2025-04-09,jammu and kashmir,kargil,4,3,0
2025-04-09,jammu and kashmir,kathua,14,4,0
2025-04-09,jammu and kashmir,kishtwar,2,0,0
2025-04-09,jammu and kashmir,kulgam,11,7,0
2025-04-09,jammu and kashmir,kupwara,44,13,0
2025-04-09,jammu and kashmir,pulwama,23,1,0
2025-04-09,jammu and kashmir,punch,10,7,0
2025-04-09,jammu and kashmir,rajouri,20,8,0
2025-04-09,jammu and kashmir,ramban,2,1,0
2025-04-09,jammu and kashmir,reasi,6,1,0
2025-04-09,jammu and kashmir,samba,3,0,0
2025-04-09,jammu and kashmir,shupiyan,6,1,0
2025-04-09,jammu and kashmir,srinagar,32,2,0
2025-04-09,jammu and kashmir,udhampur,11,2,0
2025-04-09,jharkhand,bokaro,42,24,1
2025-04-09,jharkhand,chatra,13,5,0
2025-04-09,jharkhand,deoghar,33,18,0
2025-04-09,jharkhand,dhanbad,59,42,0
2025-04-09,jharkhand,dumka,12,23,0
2025-04-09,jharkhand,east singhbhum,45,13,1
2025-04-09,jharkhand,garhwa,29,10,0
2025-04-09,jharkhand,garhwa *,4,0,0
2025-04-09,jharkhand,giridih,76,81,0
2025-04-09,jharkhand,godda,13,12,1
2025-04-09,jharkhand,gumla,33,15,0
2025-04-09,jharkhand,hazaribagh,29,11,0
2025-04-09,jharkhand,jamtara,40,10,1
2025-04-09,jharkhand,khunti,10,6,0
2025-04-09,jharkhand,kodarma,3,0,0
2025-04-09,jharkhand,koderma,20,10,0
2025-04-09,jharkhand,latehar,5,1,0
2025-04-09,jharkhand,lohardaga,2,2,0
2025-04-09,jharkhand,pakaur,6,6,0
2025-04-09,jharkhand,pakur,45,44,0
2025-04-09,jharkhand,palamau,4,0,0
2025-04-09,jharkhand,palamu,51,11,0
2025-04-09,jharkhand,pashchimi singhbhum,4,2,0
2025-04-09,jharkhand,purbi singhbhum,15,2,0
2025-04-09,jharkhand,ramgarh,7,4,1
2025-04-09,jharkhand,ranchi,46,15,1
2025-04-09,jharkhand,sahebganj,33,20,1
2025-04-09,jharkhand,seraikela-kharsawan,13,13,0
2025-04-09,jharkhand,simdega,10,3,0
2025-04-09,jharkhand,west singhbhum,31,45,2
2025-04-09,karnataka,bagalkot,96,29,2
2025-04-09,karnataka,bagalkot *,5,0,0
2025-04-09,karnataka,ballari,60,7,1
2025-04-09,karnataka,bangalore,62,13,0
2025-04-09,karnataka,bangalore rural,21,2,1
2025-04-09,karnataka,belagavi,132,10,1
2025-04-09,karnataka,belgaum,108,24,0
2025-04-09,karnataka,bellary,80,11,0
2025-04-09,karnataka,bengaluru,133,47,29
2025-04-09,karnataka,bidar,71,16,0
2025-04-09,karnataka,bijapur,82,25,0
2025-04-09,karnataka,chamarajanagar,5,1,0
2025-04-09,karnataka,chamrajanagar,45,8,0
2025-04-09,karnataka,chamrajnagar,10,1,0
2025-04-09,karnataka,chickmagalur,5,0,0
2025-04-09,karnataka,chikkaballapur,34,2,0
2025-04-09,karnataka,chikkamagaluru,14,2,0
2025-04-09,karnataka,chikmagalur,3,0,0
2025-04-09,karnataka,chitradurga,41,4,2
2025-04-09,karnataka,dakshina kannada,56,1,0
2025-04-09,karnataka,davanagere,2,2,0
2025-04-09,karnataka,davangere,57,7,0
2025-04-09,karnataka,dharwad,64,12,1
2025-04-09,karnataka,gadag,99,5,2
2025-04-09,karnataka,gadag *,7,3,0
2025-04-09,karnataka,gulbarga,49,8,0
2025-04-09,karnataka,hasan,11,0,0
2025-04-09,karnataka,hassan,39,3,0
2025-04-09,karnataka,haveri,65,7,0
2025-04-09,karnataka,haveri *,1,0,0
2025-04-09,karnataka,kalaburagi,72,7,1
2025-04-09,karnataka,kodagu,12,0,0
2025-04-09,karnataka,kolar,61,7,0
2025-04-09,karnataka,koppal,77,19,3
2025-04-09,karnataka,mandya,53,2,0
2025-04-09,karnataka,mysore,36,4,0
2025-04-09,karnataka,mysuru,53,22,6
2025-04-09,karnataka,raichur,86,38,1
2025-04-09,karnataka,ramanagar,19,36,0
2025-04-09,karnataka,shimoga,37,2,0
2025-04-09,karnataka,shivamogga,22,1,0
2025-04-09,karnataka,tumakuru,35,1,2
2025-04-09,karnataka,tumkur,33,1,0
2025-04-09,karnataka,udupi,115,4,1
2025-04-09,karnataka,uttara kannada,46,5,2
2025-04-09,karnataka,vijayanagara,39,10,1
2025-04-09,karnataka,vijayapura,110,26,1
2025-04-09,karnataka,yadgir,69,25,0
2025-04-09,kerala,alappuzha,3,0,0
2025-04-09,kerala,ernakulam,8,11,0
2025-04-09,kerala,idukki,7,1,0
2025-04-09,kerala,kannur,6,9,0
2025-04-09,kerala,kasaragod,9,6,0
2025-04-09,kerala,kasargod,1,0,0
2025-04-09,kerala,kollam,2,0,0
2025-04-09,kerala,kottayam,5,4,0
2025-04-09,kerala,kozhikode,24,10,0
2025-04-09,kerala,malappuram,68,35,0
2025-04-09,kerala,palakkad,7,8,0
2025-04-09,kerala,pathanamthitta,5,0,0
2025-04-09,kerala,thiruvananthapuram,7,3,0
2025-04-09,kerala,thrissur,15,10,1
2025-04-09,kerala,wayanad,4,0,0
2025-04-09,ladakh,kargil,4,1,0
2025-04-09,ladakh,leh,3,0,2
2025-04-09,lakshadweep,lakshadweep,2,0,0
2025-04-09,madhya pradesh,agar malwa,23,9,0
2025-04-09,madhya pradesh,alirajpur,22,50,3
2025-04-09,madhya pradesh,anuppur,18,7,0
2025-04-09,madhya pradesh,ashok nagar,114,33,1
2025-04-09,madhya pradesh,balaghat,91,7,0
2025-04-09,madhya pradesh,barwani,106,65,4
2025-04-09,madhya pradesh,betul,60,13,0
2025-04-09,madhya pradesh,bhind,58,42,5
2025-04-09,madhya pradesh,bhopal,174,27,0
2025-04-09,madhya pradesh,burhanpur,23,20,0
2025-04-09,madhya pradesh,chhatarpur,110,82,1
2025-04-09,madhya pradesh,chhindwara,115,19,0
2025-04-09,madhya pradesh,damoh,63,22,0
2025-04-09,madhya pradesh,datia,96,38,0
2025-04-09,madhya pradesh,dewas,66,40,1
2025-04-09,madhya pradesh,dhar,36,18,1
2025-04-09,madhya pradesh,dindori,32,2,0
2025-04-09,madhya pradesh,east nimar,38,11,0
2025-04-09,madhya pradesh,guna,154,50,0
2025-04-09,madhya pradesh,gwalior,114,50,4
2025-04-09,madhya pradesh,harda,13,9,0
2025-04-09,madhya pradesh,harda *,9,2,0
